repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
63,1,Generator,Major Replacement,0.9,35.94,3.59,0.8734,0.9996,0.00941,0.0003,S1_NoWeather
115,1,Hub,Minor Repair,0.35,68.34,44.42,0.5094,0.7947,0.02467,0.01293,S1_NoWeather
163,1,Blades,Minor Repair,0.35,63.87,41.51,0.5658,0.8237,0.02229,0.01168,S1_NoWeather
164,1,Blades,Minor Repair,0.35,41.51,26.98,0.8237,0.9361,0.01168,0.00612,S1_NoWeather
195,1,Service Items,Minor Repair,0.35,60.73,39.47,0.6053,0.8428,0.02067,0.01083,S1_NoWeather
202,1,Service Items,Minor Repair,0.35,40.47,26.31,0.8336,0.9399,0.01125,0.00589,S1_NoWeather
230,1,Gearbox,Major Replacement,0.9,80.93,8.09,0.3573,0.9968,0.0318,0.00101,S1_NoWeather
349,1,Pitch/Hydraulic System,Major Repair,0.55,93.7,42.16,0.2266,0.8174,0.03961,0.01196,S1_NoWeather
360,1,Service Items,Minor Repair,0.35,49.31,32.05,0.7421,0.9034,0.01512,0.00792,S1_NoWeather
444,1,Pitch/Hydraulic System,Major Repair,0.55,55.16,24.82,0.6738,0.9478,0.01789,0.0054,S1_NoWeather
458,1,Blades,Minor Repair,0.35,68.98,44.84,0.5013,0.7904,0.02502,0.01311,S1_NoWeather
462,1,Service Items,Minor Repair,0.35,46.05,29.93,0.7777,0.9179,0.01365,0.00715,S1_NoWeather
510,1,Pumps/Motors,Minor Repair,0.35,96.54,62.75,0.202,0.5799,0.04143,0.02171,S1_NoWeather
538,1,Controls,Minor Repair,0.35,121.3,78.85,0.0589,0.3812,0.05835,0.03058,S1_NoWeather
557,1,Grease/Oil/Cooling Liquid,Minor Repair,0.35,89.71,58.31,0.2641,0.6354,0.03711,0.01945,S1_NoWeather
581,1,Sensors,Minor Repair,0.35,110.52,71.84,0.1061,0.4658,0.05074,0.02659,S1_NoWeather
586,1,Generator,Minor Repair,0.35,78.59,51.09,0.3842,0.7219,0.03043,0.01595,S1_NoWeather
597,1,Electrical Components,Minor Repair,0.35,139.78,90.86,0.0177,0.2529,0.07218,0.03782,S1_NoWeather
651,1,Service Items,Minor Repair,0.35,56.93,37.01,0.6523,0.8646,0.01876,0.00983,S1_NoWeather
662,1,Electrical Components,Minor Repair,0.35,99.86,64.91,0.1754,0.5527,0.04358,0.02284,S1_NoWeather
679,1,Gearbox,Major Replacement,0.9,72.09,7.21,0.4626,0.9976,0.02673,0.00085,S1_NoWeather
689,1,Pitch/Hydraulic System,Minor Repair,0.35,58.82,38.24,0.629,0.8539,0.0197,0.01033,S1_NoWeather
709,1,Contactor/Circuit/Relay,Minor Repair,0.35,145.06,94.29,0.0119,0.2213,0.0763,0.03998,S1_NoWeather
711,1,Generator,Major Repair,0.55,69.09,31.09,0.5001,0.9102,0.02508,0.00757,S1_NoWeather
764,1,Pumps/Motors,Minor Repair,0.35,99.75,64.84,0.1762,0.5536,0.04351,0.0228,S1_NoWeather
797,1,Pitch/Hydraulic System,Minor Repair,0.35,53.24,34.6,0.6968,0.8842,0.01696,0.00889,S1_NoWeather
806,1,Pumps/Motors,Minor Repair,0.35,69.84,45.39,0.4906,0.7846,0.02549,0.01336,S1_NoWeather
925,1,Service Items,Minor Repair,0.35,77.01,50.05,0.4029,0.7337,0.02951,0.01547,S1_NoWeather
945,1,Gearbox,Minor Repair,0.35,45.21,29.39,0.7866,0.9215,0.01328,0.00696,S1_NoWeather
956,1,Sensors,Minor Repair,0.35,125.84,81.79,0.0449,0.3475,0.06165,0.03231,S1_NoWeather
983,1,Blades,Minor Repair,0.35,119.84,77.9,0.0642,0.3924,0.0573,0.03003,S1_NoWeather
996,1,Sensors,Minor Repair,0.35,86.79,56.42,0.2935,0.6586,0.03531,0.01851,S1_NoWeather
1040,1,Transformer,Minor Repair,0.35,157.19,102.17,0.0045,0.1583,0.08607,0.04511,S1_NoWeather
1049,1,Service Items,Minor Repair,0.35,67.05,43.59,0.5256,0.8033,0.02398,0.01257,S1_NoWeather
1073,1,Blades,Minor Repair,0.35,90.9,59.08,0.2526,0.6258,0.03785,0.01983,S1_NoWeather
25,2,Pitch/Hydraulic System,Minor Repair,0.35,50.38,32.75,0.73,0.8983,0.01562,0.00818,S1_NoWeather
120,2,Gearbox,Major Replacement,0.9,59.9,5.99,0.6156,0.9985,0.02025,0.00064,S1_NoWeather
202,2,Service Items,Minor Repair,0.35,57.48,37.36,0.6456,0.8615,0.01903,0.00997,S1_NoWeather
230,2,Contactor/Circuit/Relay,Minor Repair,0.35,76.92,50.0,0.4039,0.7343,0.02946,0.01544,S1_NoWeather
274,2,Grease/Oil/Cooling Liquid,Minor Repair,0.35,93.53,60.8,0.2281,0.6044,0.03951,0.0207,S1_NoWeather
282,2,Pitch/Hydraulic System,Minor Repair,0.35,69.75,45.34,0.4918,0.7852,0.02544,0.01333,S1_NoWeather
305,2,Electrical Components,Minor Repair,0.35,93.66,60.88,0.227,0.6034,0.03958,0.02074,S1_NoWeather
337,2,Controls,Minor Repair,0.35,62.73,40.78,0.5801,0.8307,0.0217,0.01137,S1_NoWeather
360,2,Service Items,Minor Repair,0.35,60.36,39.23,0.6099,0.845,0.02048,0.01073,S1_NoWeather
378,2,Electrical Components,Major Repair,0.55,70.88,31.89,0.4777,0.9045,0.02606,0.00787,S1_NoWeather
404,2,Gearbox,Minor Repair,0.35,45.99,29.89,0.7784,0.9182,0.01362,0.00714,S1_NoWeather
420,2,Tower/Foundation,Major Repair,0.55,81.29,36.58,0.3532,0.8682,0.03201,0.00966,S1_NoWeather
462,2,Service Items,Minor Repair,0.35,53.23,34.6,0.6968,0.8842,0.01696,0.00889,S1_NoWeather
503,2,Heaters/Coolers,Minor Repair,0.35,114.24,74.25,0.0874,0.436,0.05333,0.02794,S1_NoWeather
516,2,Controls,Major Repair,0.55,65.78,29.6,0.5417,0.9201,0.0233,0.00703,S1_NoWeather
518,2,Contactor/Circuit/Relay,Minor Repair,0.35,91.0,59.15,0.2516,0.625,0.03791,0.01987,S1_NoWeather
651,2,Service Items,Minor Repair,0.35,61.6,40.04,0.5943,0.8376,0.02112,0.01107,S1_NoWeather
696,2,Contactor/Circuit/Relay,Minor Repair,0.35,84.15,54.7,0.3215,0.6794,0.03371,0.01767,S1_NoWeather
757,2,Grease/Oil/Cooling Liquid,Minor Repair,0.35,129.8,84.37,0.035,0.3191,0.06458,0.03384,S1_NoWeather
794,2,Generator,Minor Repair,0.35,150.58,97.88,0.0077,0.1909,0.0807,0.04229,S1_NoWeather
813,2,Pitch/Hydraulic System,Minor Repair,0.35,120.34,78.22,0.0623,0.3886,0.05765,0.03021,S1_NoWeather
884,2,Generator,Minor Repair,0.35,109.88,71.42,0.1096,0.4709,0.0503,0.02636,S1_NoWeather
894,2,Pitch/Hydraulic System,Minor Repair,0.35,87.22,56.69,0.2891,0.6552,0.03557,0.01864,S1_NoWeather
925,2,Service Items,Minor Repair,0.35,80.04,52.03,0.3674,0.711,0.03127,0.01639,S1_NoWeather
966,2,Pitch/Hydraulic System,Minor Repair,0.35,66.69,43.35,0.5302,0.8056,0.02379,0.01247,S1_NoWeather
968,2,Generator,Minor Repair,0.35,83.42,54.22,0.3294,0.6851,0.03328,0.01744,S1_NoWeather
1008,2,Contactor/Circuit/Relay,Minor Repair,0.35,98.7,64.15,0.1844,0.5622,0.04282,0.02244,S1_NoWeather
1036,2,Controls,Minor Repair,0.35,103.6,67.34,0.1483,0.522,0.04605,0.02413,S1_NoWeather
1049,2,Service Items,Minor Repair,0.35,69.03,44.87,0.5008,0.7901,0.02505,0.01313,S1_NoWeather
1065,2,Electrical Components,Minor Repair,0.35,129.89,84.43,0.0348,0.3185,0.06465,0.03388,S1_NoWeather
70,3,Blades,Minor Repair,0.35,48.49,31.52,0.7512,0.9072,0.01475,0.00773,S1_NoWeather
111,3,Electrical Components,Minor Repair,0.35,62.63,40.71,0.5814,0.8313,0.02165,0.01134,S1_NoWeather
203,3,Service Items,Minor Repair,0.35,73.35,47.68,0.4472,0.7602,0.02743,0.01438,S1_NoWeather
363,3,Service Items,Minor Repair,0.35,70.68,45.94,0.4802,0.7789,0.02595,0.0136,S1_NoWeather
412,3,Sensors,Minor Repair,0.35,104.24,67.75,0.144,0.5168,0.04648,0.02436,S1_NoWeather
443,3,Gearbox,Major Replacement,0.9,79.35,7.93,0.3754,0.9969,0.03087,0.00098,S1_NoWeather
463,3,Service Items,Minor Repair,0.35,60.94,39.61,0.6027,0.8416,0.02078,0.01089,S1_NoWeather
648,3,Pitch/Hydraulic System,Minor Repair,0.35,104.5,67.92,0.1423,0.5147,0.04665,0.02445,S1_NoWeather
652,3,Service Items,Minor Repair,0.35,66.61,43.3,0.5312,0.8062,0.02374,0.01244,S1_NoWeather
717,3,Pumps/Motors,Minor Repair,0.35,127.37,82.79,0.0408,0.3364,0.06278,0.0329,S1_NoWeather
738,3,Pumps/Motors,Minor Repair,0.35,85.79,55.77,0.3039,0.6665,0.03471,0.01819,S1_NoWeather
861,3,Heaters/Coolers,Minor Repair,0.35,160.12,104.08,0.0035,0.1451,0.08849,0.04637,S1_NoWeather
884,3,Gearbox,Minor Repair,0.35,69.93,45.46,0.4894,0.784,0.02554,0.01339,S1_NoWeather
902,3,Pumps/Motors,Minor Repair,0.35,78.77,51.2,0.3822,0.7206,0.03053,0.016,S1_NoWeather
912,3,Sensors,Minor Repair,0.35,139.75,90.84,0.0177,0.2531,0.07215,0.03781,S1_NoWeather
923,3,Generator,Minor Repair,0.35,160.79,104.51,0.0033,0.1422,0.08904,0.04666,S1_NoWeather
925,3,Service Items,Minor Repair,0.35,82.3,53.49,0.3419,0.6938,0.03261,0.01709,S1_NoWeather
942,3,Generator,Major Repair,0.55,107.51,48.38,0.1232,0.7525,0.04868,0.0147,S1_NoWeather
963,3,Grease/Oil/Cooling Liquid,Minor Repair,0.35,164.86,107.16,0.0023,0.1254,0.09244,0.04844,S1_NoWeather
1000,3,Controls,Minor Repair,0.35,163.62,106.35,0.0025,0.1303,0.0914,0.0479,S1_NoWeather
1014,3,Blades,Minor Repair,0.35,166.52,108.24,0.0019,0.1189,0.09384,0.04918,S1_NoWeather
1032,3,Contactor/Circuit/Relay,Minor Repair,0.35,188.01,122.21,0.0002,0.0559,0.11259,0.059,S1_NoWeather
1036,3,Pitch/Hydraulic System,Major Repair,0.55,122.92,55.32,0.0536,0.672,0.05952,0.01797,S1_NoWeather
1050,3,Service Items,Minor Repair,0.35,70.49,45.82,0.4825,0.7802,0.02585,0.01355,S1_NoWeather
1078,3,Yaw System,Minor Repair,0.35,165.99,107.89,0.002,0.121,0.0934,0.04894,S1_NoWeather
203,4,Service Items,Minor Repair,0.35,44.73,29.07,0.7916,0.9235,0.01306,0.00685,S1_NoWeather
209,4,Gearbox,Minor Repair,0.35,57.95,37.66,0.6399,0.8589,0.01926,0.0101,S1_NoWeather
327,4,Gearbox,Minor Repair,0.35,54.66,35.53,0.6798,0.8768,0.01765,0.00925,S1_NoWeather
364,4,Service Items,Minor Repair,0.35,52.07,33.85,0.7105,0.8901,0.01641,0.0086,S1_NoWeather
421,4,Gearbox,Minor Repair,0.35,48.53,31.55,0.7508,0.907,0.01477,0.00774,S1_NoWeather
431,4,Generator,Minor Repair,0.35,106.04,68.92,0.1323,0.5021,0.04769,0.02499,S1_NoWeather
446,4,Pitch/Hydraulic System,Minor Repair,0.35,103.26,67.12,0.1507,0.5248,0.04582,0.02401,S1_NoWeather
464,4,Service Items,Minor Repair,0.35,48.85,31.75,0.7473,0.9055,0.01491,0.00781,S1_NoWeather
614,4,Safety,Minor Repair,0.35,121.26,78.82,0.0591,0.3815,0.05832,0.03056,S1_NoWeather
652,4,Service Items,Minor Repair,0.35,58.75,38.19,0.6299,0.8543,0.01967,0.01031,S1_NoWeather
668,4,Gearbox,Minor Repair,0.35,66.55,43.25,0.532,0.8066,0.02371,0.01242,S1_NoWeather
738,4,Sensors,Minor Repair,0.35,149.25,97.01,0.0086,0.198,0.07963,0.04173,S1_NoWeather
763,4,Sensors,Major Repair,0.55,100.01,45.01,0.1742,0.7887,0.04368,0.01319,S1_NoWeather
801,4,Gearbox,Minor Repair,0.35,62.25,40.47,0.5861,0.8336,0.02145,0.01124,S1_NoWeather
830,4,Contactor/Circuit/Relay,Minor Repair,0.35,156.42,101.67,0.0048,0.1619,0.08544,0.04477,S1_NoWeather
881,4,Generator,Major Repair,0.55,131.92,59.37,0.0304,0.6223,0.06618,0.01998,S1_NoWeather
911,4,Pumps/Motors,Minor Repair,0.35,167.74,109.03,0.0017,0.1144,0.09488,0.04972,S1_NoWeather
926,4,Service Items,Minor Repair,0.35,77.19,50.17,0.4007,0.7324,0.02962,0.01552,S1_NoWeather
963,4,Electrical Components,Minor Repair,0.35,148.73,96.67,0.009,0.2008,0.07921,0.04151,S1_NoWeather
1050,4,Service Items,Minor Repair,0.35,67.17,43.66,0.5241,0.8025,0.02404,0.0126,S1_NoWeather
1075,4,Pitch/Hydraulic System,Minor Repair,0.35,157.12,102.13,0.0045,0.1586,0.08601,0.04507,S1_NoWeather
203,5,Service Items,Minor Repair,0.35,42.06,27.34,0.8183,0.934,0.01191,0.00624,S1_NoWeather
247,5,Safety,Minor Repair,0.35,74.22,48.24,0.4365,0.754,0.02792,0.01463,S1_NoWeather
364,5,Service Items,Minor Repair,0.35,50.34,32.72,0.7304,0.8985,0.0156,0.00817,S1_NoWeather
370,5,Grease/Oil/Cooling Liquid,Minor Repair,0.35,72.68,47.24,0.4553,0.7649,0.02706,0.01418,S1_NoWeather
464,5,Service Items,Minor Repair,0.35,47.72,31.02,0.7597,0.9106,0.0144,0.00755,S1_NoWeather
471,5,Tower/Foundation,Minor Repair,0.35,109.12,70.93,0.1139,0.4771,0.04978,0.02609,S1_NoWeather
502,5,Contactor/Circuit/Relay,Major Repair,0.55,103.85,46.73,0.1466,0.7704,0.04622,0.01395,S1_NoWeather
507,5,Controls,Minor Repair,0.35,117.19,76.18,0.0745,0.4128,0.05541,0.02904,S1_NoWeather
533,5,Yaw System,Minor Repair,0.35,85.5,55.58,0.307,0.6688,0.03453,0.01809,S1_NoWeather
641,5,Electrical Components,Minor Repair,0.35,130.1,84.56,0.0343,0.317,0.06481,0.03396,S1_NoWeather
657,5,Service Items,Minor Repair,0.35,58.02,37.71,0.639,0.8585,0.0193,0.01011,S1_NoWeather
824,5,Gearbox,Major Replacement,0.9,125.92,12.59,0.0447,0.9902,0.06171,0.00195,S1_NoWeather
852,5,Generator,Major Repair,0.55,138.7,62.41,0.0191,0.5841,0.07134,0.02153,S1_NoWeather
904,5,Generator,Major Repair,0.55,69.41,31.24,0.496,0.9091,0.02526,0.00762,S1_NoWeather
906,5,Safety,Minor Repair,0.35,137.24,89.21,0.0212,0.269,0.07022,0.0368,S1_NoWeather
926,5,Service Items,Minor Repair,0.35,76.71,49.86,0.4064,0.7359,0.02934,0.01538,S1_NoWeather
931,5,Electrical Components,Minor Repair,0.35,125.56,81.62,0.0457,0.3495,0.06145,0.0322,S1_NoWeather
935,5,Safety,Minor Repair,0.35,93.21,60.58,0.231,0.6071,0.0393,0.02059,S1_NoWeather
940,5,Contactor/Circuit/Relay,Minor Repair,0.35,109.73,71.33,0.1104,0.4721,0.0502,0.02631,S1_NoWeather
987,5,Pitch/Hydraulic System,Major Repair,0.55,188.67,84.9,0.0002,0.3134,0.11318,0.03417,S1_NoWeather
1001,5,Sensors,Minor Repair,0.35,168.32,109.41,0.0016,0.1122,0.09537,0.04998,S1_NoWeather
1029,5,Pitch/Hydraulic System,Minor Repair,0.35,90.9,59.09,0.2525,0.6258,0.03785,0.01984,S1_NoWeather
1041,5,Heaters/Coolers,Minor Repair,0.35,155.14,100.84,0.0053,0.168,0.08439,0.04422,S1_NoWeather
1043,5,Hub,Minor Repair,0.35,162.35,105.53,0.0028,0.1356,0.09034,0.04734,S1_NoWeather
1050,5,Service Items,Minor Repair,0.35,66.86,43.46,0.528,0.8045,0.02388,0.01251,S1_NoWeather
1087,5,Controls,Major Repair,0.55,159.18,71.63,0.0038,0.4683,0.08771,0.02648,S1_NoWeather
170,6,Contactor/Circuit/Relay,Minor Repair,0.35,48.09,31.26,0.7557,0.909,0.01456,0.00763,S1_NoWeather
202,6,Safety,Minor Repair,0.35,39.9,25.94,0.8389,0.9419,0.01101,0.00577,S1_NoWeather
203,6,Service Items,Minor Repair,0.35,56.47,36.7,0.658,0.8671,0.01853,0.00971,S1_NoWeather
330,6,Pitch/Hydraulic System,Major Repair,0.55,60.62,27.28,0.6067,0.9344,0.02061,0.00622,S1_NoWeather
332,6,Contactor/Circuit/Relay,Minor Repair,0.35,54.26,35.27,0.6847,0.8789,0.01746,0.00915,S1_NoWeather
353,6,Generator,Major Repair,0.55,90.82,40.87,0.2533,0.8298,0.0378,0.01141,S1_NoWeather
363,6,Sensors,Minor Repair,0.35,105.09,68.31,0.1383,0.5098,0.04705,0.02466,S1_NoWeather
364,6,Service Items,Minor Repair,0.35,59.7,38.81,0.6181,0.8488,0.02015,0.01056,S1_NoWeather
392,6,Power Supply/Converter,Minor Repair,0.35,96.84,62.95,0.1994,0.5774,0.04162,0.02181,S1_NoWeather
431,6,Electrical Components,Minor Repair,0.35,98.51,64.03,0.1859,0.5637,0.0427,0.02238,S1_NoWeather
463,6,Grease/Oil/Cooling Liquid,Minor Repair,0.35,87.08,56.6,0.2905,0.6564,0.03549,0.0186,S1_NoWeather
464,6,Service Items,Minor Repair,0.35,53.81,34.98,0.69,0.8813,0.01724,0.00903,S1_NoWeather
511,6,Pumps/Motors,Minor Repair,0.35,123.43,80.23,0.052,0.3653,0.05989,0.03138,S1_NoWeather
624,6,Hub,Minor Repair,0.35,129.99,84.49,0.0346,0.3178,0.06472,0.03392,S1_NoWeather
630,6,Generator,Minor Repair,0.35,79.87,51.91,0.3694,0.7123,0.03117,0.01634,S1_NoWeather
645,6,Gearbox,Minor Repair,0.35,120.31,78.2,0.0625,0.3888,0.05763,0.0302,S1_NoWeather
659,6,Service Items,Minor Repair,0.35,62.98,40.93,0.5771,0.8292,0.02183,0.01144,S1_NoWeather
787,6,Gearbox,Minor Repair,0.35,98.2,63.83,0.1884,0.5663,0.0425,0.02227,S1_NoWeather
883,6,Hub,Major Repair,0.55,118.49,53.32,0.0693,0.6958,0.05633,0.017,S1_NoWeather
901,6,Safety,Minor Repair,0.35,120.94,78.61,0.0602,0.384,0.05808,0.03044,S1_NoWeather
926,6,Service Items,Minor Repair,0.35,78.93,51.31,0.3802,0.7194,0.03063,0.01605,S1_NoWeather
939,6,Tower/Foundation,Major Repair,0.55,177.94,80.07,0.0006,0.3671,0.10366,0.03129,S1_NoWeather
959,6,Controls,Minor Repair,0.35,146.38,95.15,0.0108,0.2138,0.07735,0.04053,S1_NoWeather
964,6,Yaw System,Minor Repair,0.35,191.46,124.45,0.0001,0.0489,0.1157,0.06063,S1_NoWeather
973,6,Heaters/Coolers,Minor Repair,0.35,157.29,102.24,0.0044,0.1578,0.08616,0.04515,S1_NoWeather
982,6,Gearbox,Major Repair,0.55,91.83,41.32,0.2437,0.8255,0.03843,0.0116,S1_NoWeather
995,6,Generator,Major Replacement,0.9,103.91,10.39,0.1462,0.9939,0.04626,0.00146,S1_NoWeather
1000,6,Pumps/Motors,Minor Repair,0.35,150.23,97.65,0.008,0.1928,0.08042,0.04214,S1_NoWeather
1028,6,Blades,Minor Repair,0.35,171.05,111.18,0.0012,0.1026,0.0977,0.0512,S1_NoWeather
1036,6,Grease/Oil/Cooling Liquid,Minor Repair,0.35,137.6,89.44,0.0207,0.2667,0.07049,0.03694,S1_NoWeather
1050,6,Service Items,Minor Repair,0.35,68.31,44.4,0.5098,0.795,0.02466,0.01292,S1_NoWeather
1060,6,Yaw System,Minor Repair,0.35,138.45,89.99,0.0194,0.2613,0.07115,0.03728,S1_NoWeather
188,7,Sensors,Minor Repair,0.35,67.97,44.18,0.514,0.7972,0.02447,0.01283,S1_NoWeather
204,7,Service Items,Minor Repair,0.35,37.08,24.1,0.8639,0.9514,0.00986,0.00517,S1_NoWeather
218,7,Generator,Minor Repair,0.35,82.13,53.38,0.3437,0.6951,0.03251,0.01703,S1_NoWeather
222,7,Electrical Components,Minor Repair,0.35,65.96,42.87,0.5394,0.8104,0.0234,0.01226,S1_NoWeather
308,7,Controls,Minor Repair,0.35,91.83,59.69,0.2437,0.6182,0.03843,0.02014,S1_NoWeather
318,7,Transformer,Minor Repair,0.35,75.7,49.2,0.4185,0.7433,0.02876,0.01507,S1_NoWeather
365,7,Service Items,Minor Repair,0.35,47.1,30.62,0.7664,0.9134,0.01412,0.0074,S1_NoWeather
398,7,Heaters/Coolers,Minor Repair,0.35,91.2,59.28,0.2496,0.6233,0.03804,0.01993,S1_NoWeather
402,7,Generator,Minor Repair,0.35,79.38,51.6,0.375,0.716,0.03089,0.01619,S1_NoWeather
438,7,Gearbox,Minor Repair,0.35,90.79,59.01,0.2536,0.6267,0.03778,0.0198,S1_NoWeather
445,7,Hub,Minor Repair,0.35,100.37,65.24,0.1715,0.5485,0.04391,0.02301,S1_NoWeather
451,7,Safety,Minor Repair,0.35,106.93,69.5,0.1268,0.4948,0.04829,0.02531,S1_NoWeather
464,7,Service Items,Minor Repair,0.35,44.62,29.0,0.7927,0.9239,0.01302,0.00682,S1_NoWeather
475,7,Yaw System,Minor Repair,0.35,105.49,68.57,0.1358,0.5065,0.04732,0.0248,S1_NoWeather
548,7,Controls,Minor Repair,0.35,94.69,61.55,0.2178,0.595,0.04024,0.02109,S1_NoWeather
628,7,Electrical Components,Minor Repair,0.35,100.87,65.57,0.1677,0.5444,0.04425,0.02319,S1_NoWeather
659,7,Service Items,Minor Repair,0.35,57.0,37.05,0.6515,0.8642,0.01879,0.00985,S1_NoWeather
671,7,Electrical Components,Minor Repair,0.35,71.57,46.52,0.4691,0.7727,0.02644,0.01386,S1_NoWeather
717,7,Pitch/Hydraulic System,Minor Repair,0.35,112.82,73.33,0.0943,0.4473,0.05233,0.02743,S1_NoWeather
840,7,Yaw System,Minor Repair,0.35,120.57,78.37,0.0615,0.3868,0.05782,0.0303,S1_NoWeather
856,7,Tower/Foundation,Major Repair,0.55,130.22,58.6,0.034,0.6318,0.0649,0.01959,S1_NoWeather
857,7,Pitch/Hydraulic System,Minor Repair,0.35,92.33,60.02,0.2391,0.6142,0.03875,0.02031,S1_NoWeather
927,7,Service Items,Minor Repair,0.35,75.05,48.78,0.4264,0.748,0.0284,0.01488,S1_NoWeather
940,7,Sensors,Minor Repair,0.35,151.18,98.27,0.0074,0.1878,0.08118,0.04254,S1_NoWeather
967,7,Contactor/Circuit/Relay,Major Repair,0.55,151.84,68.33,0.007,0.5096,0.08171,0.02467,S1_NoWeather
988,7,Safety,Minor Repair,0.35,145.5,94.58,0.0115,0.2188,0.07665,0.04017,S1_NoWeather
999,7,Blades,Minor Repair,0.35,158.12,102.78,0.0041,0.154,0.08683,0.0455,S1_NoWeather
1030,7,Pitch/Hydraulic System,Minor Repair,0.35,85.02,55.26,0.3122,0.6726,0.03423,0.01794,S1_NoWeather
1049,7,Generator,Major Repair,0.55,143.6,64.62,0.0133,0.5563,0.07515,0.02269,S1_NoWeather
1058,7,Service Items,Minor Repair,0.35,67.78,44.06,0.5164,0.7984,0.02437,0.01277,S1_NoWeather
1070,7,Transformer,Minor Repair,0.35,156.2,101.53,0.0049,0.1629,0.08526,0.04468,S1_NoWeather
59,8,Tower/Foundation,Major Repair,0.55,38.33,17.25,0.8531,0.9786,0.01037,0.00313,S1_NoWeather
204,8,Service Items,Minor Repair,0.35,81.89,53.23,0.3464,0.6969,0.03236,0.01696,S1_NoWeather
235,8,Pumps/Motors,Minor Repair,0.35,86.93,56.5,0.2921,0.6575,0.0354,0.01855,S1_NoWeather
286,8,Electrical Components,Major Repair,0.55,92.26,41.52,0.2398,0.8237,0.0387,0.01168,S1_NoWeather
366,8,Service Items,Minor Repair,0.35,76.23,49.55,0.4122,0.7394,0.02907,0.01523,S1_NoWeather
434,8,Gearbox,Minor Repair,0.35,72.17,46.91,0.4616,0.7685,0.02678,0.01403,S1_NoWeather
465,8,Service Items,Minor Repair,0.35,63.55,41.31,0.5698,0.8257,0.02212,0.01159,S1_NoWeather
550,8,Safety,Minor Repair,0.35,113.55,73.8,0.0907,0.4415,0.05284,0.02769,S1_NoWeather
562,8,Generator,Minor Repair,0.35,93.23,60.6,0.2309,0.6069,0.03931,0.0206,S1_NoWeather
573,8,Pitch/Hydraulic System,Minor Repair,0.35,103.49,67.27,0.149,0.5229,0.04598,0.0241,S1_NoWeather
589,8,Grease/Oil/Cooling Liquid,Minor Repair,0.35,98.53,64.04,0.1857,0.5636,0.04271,0.02238,S1_NoWeather
642,8,Pitch/Hydraulic System,Major Repair,0.55,77.27,34.77,0.3998,0.8829,0.02966,0.00895,S1_NoWeather
659,8,Service Items,Minor Repair,0.35,69.31,45.05,0.4973,0.7882,0.0252,0.01321,S1_NoWeather
696,8,Contactor/Circuit/Relay,Minor Repair,0.35,132.05,85.83,0.0302,0.3035,0.06627,0.03473,S1_NoWeather
816,8,Sensors,Minor Repair,0.35,122.14,79.39,0.0561,0.3749,0.05895,0.03089,S1_NoWeather
833,8,Power Supply/Converter,Minor Repair,0.35,148.54,96.55,0.0091,0.2019,0.07906,0.04143,S1_NoWeather
855,8,Tower/Foundation,Major Repair,0.55,130.25,58.61,0.034,0.6316,0.06492,0.0196,S1_NoWeather
883,8,Gearbox,Minor Repair,0.35,109.91,71.44,0.1094,0.4707,0.05032,0.02637,S1_NoWeather
891,8,Gearbox,Minor Repair,0.35,71.44,46.44,0.4707,0.7736,0.02637,0.01382,S1_NoWeather
901,8,Grease/Oil/Cooling Liquid,Minor Repair,0.35,105.04,68.28,0.1387,0.5102,0.04702,0.02464,S1_NoWeather
927,8,Service Items,Minor Repair,0.35,83.05,53.98,0.3335,0.688,0.03305,0.01732,S1_NoWeather
981,8,Generator,Major Replacement,0.9,119.6,11.96,0.065,0.9914,0.05712,0.00181,S1_NoWeather
996,8,Heaters/Coolers,Minor Repair,0.35,187.14,121.64,0.0002,0.0578,0.1118,0.05859,S1_NoWeather
1027,8,Blades,Minor Repair,0.35,181.38,117.9,0.0004,0.0716,0.10669,0.05591,S1_NoWeather
1061,8,Heaters/Coolers,Minor Repair,0.35,130.64,84.92,0.0331,0.3133,0.06521,0.03417,S1_NoWeather
1061,8,Grease/Oil/Cooling Liquid,Minor Repair,0.35,91.28,59.33,0.2489,0.6227,0.03809,0.01996,S1_NoWeather
1061,8,Service Items,Minor Repair,0.35,72.98,47.44,0.4516,0.7628,0.02723,0.01427,S1_NoWeather
23,9,Safety,Minor Repair,0.35,16.01,10.41,0.9822,0.9939,0.0028,0.00147,S1_NoWeather
204,9,Service Items,Minor Repair,0.35,40.39,26.25,0.8344,0.9402,0.01121,0.00587,S1_NoWeather
298,9,Contactor/Circuit/Relay,Minor Repair,0.35,89.31,58.05,0.2679,0.6385,0.03686,0.01932,S1_NoWeather
366,9,Service Items,Minor Repair,0.35,49.25,32.01,0.7428,0.9037,0.0151,0.00791,S1_NoWeather
371,9,Blades,Minor Repair,0.35,84.03,54.62,0.3228,0.6803,0.03364,0.01763,S1_NoWeather
465,9,Service Items,Minor Repair,0.35,46.01,29.91,0.7781,0.9181,0.01363,0.00714,S1_NoWeather
555,9,Safety,Major Repair,0.55,85.41,38.43,0.308,0.8522,0.03447,0.01041,S1_NoWeather
595,9,Controls,Minor Repair,0.35,134.81,87.63,0.0251,0.2849,0.06836,0.03582,S1_NoWeather
599,9,Pitch/Hydraulic System,Minor Repair,0.35,114.67,74.54,0.0854,0.4326,0.05363,0.02811,S1_NoWeather
