repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
1064,12,Generator,Minor Repair,0.35,57.26,37.22,0.6483,0.8628,0.01892,0.00992,HMDP_CBM
1064,12,Hub,Minor Repair,0.35,52.23,33.95,0.7086,0.8893,0.01649,0.00864,HMDP_CBM
1064,12,Yaw System,Minor Repair,0.35,91.74,59.63,0.2445,0.6189,0.03838,0.02011,HMDP_CBM
38,13,Controls,Minor Repair,0.35,57.76,37.54,0.6422,0.86,0.01917,0.01005,HMDP_CBM
102,13,Hub,Minor Repair,0.35,56.96,37.02,0.652,0.8644,0.01877,0.00984,HMDP_CBM
102,13,Gearbox,Minor Repair,0.35,56.04,36.43,0.6631,0.8694,0.01832,0.0096,HMDP_CBM
102,13,Yaw System,Minor Repair,0.35,62.75,40.78,0.58,0.8306,0.02171,0.01138,HMDP_CBM
159,13,Generator,Minor Repair,0.35,57.06,37.09,0.6507,0.8638,0.01882,0.00987,HMDP_CBM
159,13,Tower/Foundation,Minor Repair,0.35,55.23,35.9,0.6731,0.8738,0.01792,0.00939,HMDP_CBM
159,13,Blades,Minor Repair,0.35,53.76,34.94,0.6906,0.8815,0.01721,0.00902,HMDP_CBM
222,13,Hub,Minor Repair,0.35,53.02,34.47,0.6993,0.8853,0.01686,0.00884,HMDP_CBM
222,13,Gearbox,Minor Repair,0.35,52.43,34.08,0.7063,0.8883,0.01658,0.00869,HMDP_CBM
222,13,Power Supply/Converter,Minor Repair,0.35,76.6,49.79,0.4077,0.7367,0.02928,0.01534,HMDP_CBM
236,13,Heaters/Coolers,Minor Repair,0.35,78.87,51.27,0.3809,0.7198,0.03059,0.01603,HMDP_CBM
282,13,Generator,Minor Repair,0.35,54.09,35.16,0.6867,0.8798,0.01737,0.0091,HMDP_CBM
282,13,Tower/Foundation,Minor Repair,0.35,52.9,34.38,0.7008,0.8859,0.0168,0.0088,HMDP_CBM
282,13,Blades,Minor Repair,0.35,51.94,33.76,0.712,0.8907,0.01635,0.00857,HMDP_CBM
342,13,Controls,Minor Repair,0.35,79.54,51.7,0.3732,0.7148,0.03098,0.01624,HMDP_CBM
342,13,Pitch/Hydraulic System,Minor Repair,0.35,79.44,51.63,0.3744,0.7156,0.03092,0.0162,HMDP_CBM
342,13,Yaw System,Minor Repair,0.35,73.78,47.96,0.4418,0.7571,0.02768,0.01451,HMDP_CBM
374,13,Hub,Minor Repair,0.35,56.47,36.7,0.658,0.8671,0.01853,0.00971,HMDP_CBM
414,13,Gearbox,Minor Repair,0.35,59.08,38.4,0.6258,0.8525,0.01983,0.01039,HMDP_CBM
414,13,Power Supply/Converter,Minor Repair,0.35,74.79,48.61,0.4295,0.7499,0.02825,0.0148,HMDP_CBM
414,13,Transformer,Minor Repair,0.35,67.95,44.17,0.5143,0.7973,0.02446,0.01282,HMDP_CBM
475,13,Generator,Minor Repair,0.35,60.16,39.1,0.6124,0.8462,0.02038,0.01068,HMDP_CBM
475,13,Tower/Foundation,Minor Repair,0.35,59.38,38.6,0.6221,0.8507,0.01999,0.01047,HMDP_CBM
475,13,Blades,Minor Repair,0.35,58.76,38.2,0.6298,0.8543,0.01967,0.01031,HMDP_CBM
526,13,Hub,Minor Repair,0.35,56.7,36.86,0.6551,0.8658,0.01865,0.00977,HMDP_CBM
526,13,Gearbox,Minor Repair,0.35,52.4,34.06,0.7066,0.8884,0.01657,0.00868,HMDP_CBM
526,13,Controls,Minor Repair,0.35,76.7,49.86,0.4065,0.7359,0.02934,0.01537,HMDP_CBM
579,13,Generator,Minor Repair,0.35,54.1,35.17,0.6865,0.8797,0.01738,0.00911,HMDP_CBM
579,13,Tower/Foundation,Minor Repair,0.35,53.6,34.84,0.6925,0.8824,0.01714,0.00898,HMDP_CBM
579,13,Blades,Minor Repair,0.35,53.2,34.58,0.6973,0.8844,0.01694,0.00888,HMDP_CBM
642,13,Hub,Minor Repair,0.35,51.86,33.71,0.713,0.8912,0.01631,0.00855,HMDP_CBM
642,13,Yaw System,Minor Repair,0.35,89.96,58.47,0.2616,0.6333,0.03726,0.01953,HMDP_CBM
642,13,Power Supply/Converter,Minor Repair,0.35,79.61,51.75,0.3723,0.7142,0.03102,0.01626,HMDP_CBM
649,13,Pitch/Hydraulic System,Minor Repair,0.35,93.63,60.86,0.2272,0.6036,0.03957,0.02074,HMDP_CBM
708,13,Gearbox,Minor Repair,0.35,58.06,37.74,0.6384,0.8583,0.01932,0.01013,HMDP_CBM
708,13,Generator,Minor Repair,0.35,52.17,33.91,0.7094,0.8896,0.01646,0.00862,HMDP_CBM
708,13,Tower/Foundation,Minor Repair,0.35,51.84,33.7,0.7132,0.8912,0.0163,0.00854,HMDP_CBM
761,13,Blades,Minor Repair,0.35,59.58,38.73,0.6197,0.8496,0.02008,0.01052,HMDP_CBM
761,13,Transformer,Minor Repair,0.35,92.17,59.91,0.2406,0.6155,0.03864,0.02025,HMDP_CBM
761,13,Controls,Minor Repair,0.35,81.86,53.21,0.3468,0.6972,0.03234,0.01695,HMDP_CBM
774,13,Yaw System,Minor Repair,0.35,67.47,43.86,0.5203,0.8005,0.02421,0.01269,HMDP_CBM
828,13,Hub,Minor Repair,0.35,58.71,38.16,0.6305,0.8546,0.01964,0.01029,HMDP_CBM
828,13,Gearbox,Minor Repair,0.35,52.74,34.28,0.7027,0.8867,0.01673,0.00877,HMDP_CBM
828,13,Pitch/Hydraulic System,Minor Repair,0.35,84.86,55.16,0.3138,0.6738,0.03414,0.01789,HMDP_CBM
879,13,Generator,Minor Repair,0.35,57.91,37.64,0.6403,0.8591,0.01925,0.01009,HMDP_CBM
879,13,Tower/Foundation,Minor Repair,0.35,57.7,37.5,0.6429,0.8603,0.01914,0.01003,HMDP_CBM
879,13,Blades,Minor Repair,0.35,55.73,36.22,0.667,0.8712,0.01817,0.00952,HMDP_CBM
937,13,Hub,Minor Repair,0.35,53.16,34.55,0.6977,0.8846,0.01693,0.00887,HMDP_CBM
937,13,Power Supply/Converter,Minor Repair,0.35,93.75,60.94,0.2261,0.6027,0.03964,0.02077,HMDP_CBM
937,13,Transformer,Minor Repair,0.35,84.91,55.19,0.3133,0.6735,0.03417,0.01791,HMDP_CBM
1001,13,Gearbox,Minor Repair,0.35,58.28,37.88,0.6357,0.857,0.01943,0.01018,HMDP_CBM
1001,13,Generator,Minor Repair,0.35,54.64,35.52,0.6801,0.8769,0.01764,0.00924,HMDP_CBM
1001,13,Tower/Foundation,Minor Repair,0.35,54.5,35.43,0.6817,0.8777,0.01757,0.00921,HMDP_CBM
1019,13,Pitch/Hydraulic System,Major Repair,0.55,82.16,36.97,0.3434,0.8649,0.03252,0.00982,HMDP_CBM
1062,13,Blades,Minor Repair,0.35,61.22,39.79,0.5991,0.8399,0.02092,0.01096,HMDP_CBM
1062,13,Hub,Minor Repair,0.35,51.55,33.51,0.7165,0.8927,0.01617,0.00847,HMDP_CBM
1062,13,Controls,Minor Repair,0.35,95.21,61.88,0.2133,0.5908,0.04057,0.02126,HMDP_CBM
3,14,Hub,Minor Repair,0.35,51.38,33.4,0.7185,0.8935,0.01609,0.00843,HMDP_CBM
76,14,Yaw System,Minor Repair,0.35,63.75,41.44,0.5674,0.8244,0.02223,0.01165,HMDP_CBM
76,14,Transformer,Minor Repair,0.35,58.1,37.76,0.638,0.8581,0.01934,0.01013,HMDP_CBM
128,14,Tower/Foundation,Minor Repair,0.35,53.41,34.72,0.6948,0.8833,0.01705,0.00893,HMDP_CBM
128,14,Sensors,Minor Repair,0.35,72.37,47.04,0.4592,0.7671,0.02689,0.01409,HMDP_CBM
148,14,Generator,Minor Repair,0.35,30.15,19.6,0.9165,0.9707,0.00723,0.00379,HMDP_CBM
185,14,Hub,Minor Repair,0.35,58.4,37.96,0.6343,0.8563,0.01949,0.01021,HMDP_CBM
185,14,Pitch/Hydraulic System,Minor Repair,0.35,63.75,41.44,0.5674,0.8244,0.02223,0.01165,HMDP_CBM
250,14,Gearbox,Minor Repair,0.35,59.44,38.64,0.6214,0.8504,0.02001,0.01049,HMDP_CBM
250,14,Yaw System,Minor Repair,0.35,65.44,42.53,0.546,0.8137,0.02312,0.01211,HMDP_CBM
250,14,Power Supply/Converter,Minor Repair,0.35,61.8,40.17,0.5919,0.8364,0.02122,0.01112,HMDP_CBM
311,14,Tower/Foundation,Minor Repair,0.35,58.72,38.17,0.6303,0.8545,0.01965,0.0103,HMDP_CBM
311,14,Hub,Minor Repair,0.35,53.96,35.07,0.6882,0.8805,0.01731,0.00907,HMDP_CBM
311,14,Blades,Minor Repair,0.35,53.26,34.62,0.6966,0.8841,0.01697,0.00889,HMDP_CBM
359,14,Tower/Foundation,Major Repair,0.55,45.17,20.32,0.787,0.968,0.01326,0.004,HMDP_CBM
369,14,Gearbox,Minor Repair,0.35,54.64,35.51,0.6801,0.877,0.01764,0.00924,HMDP_CBM
369,14,Transformer,Minor Repair,0.35,78.76,51.2,0.3822,0.7206,0.03053,0.016,HMDP_CBM
369,14,Pitch/Hydraulic System,Minor Repair,0.35,66.44,43.18,0.5334,0.8073,0.02365,0.01239,HMDP_CBM
436,14,Generator,Minor Repair,0.35,58.6,38.09,0.6318,0.8552,0.01959,0.01027,HMDP_CBM
436,14,Controls,Minor Repair,0.35,69.1,44.91,0.4999,0.7897,0.02508,0.01315,HMDP_CBM
436,14,Yaw System,Minor Repair,0.35,67.53,43.9,0.5196,0.8001,0.02424,0.0127,HMDP_CBM
448,14,Gearbox,Minor Repair,0.35,46.51,30.23,0.7728,0.9159,0.01385,0.00726,HMDP_CBM
492,14,Hub,Minor Repair,0.35,59.07,38.4,0.6259,0.8525,0.01983,0.01039,HMDP_CBM
492,14,Blades,Minor Repair,0.35,58.62,38.1,0.6316,0.8551,0.0196,0.01027,HMDP_CBM
492,14,Power Supply/Converter,Minor Repair,0.35,73.17,47.56,0.4493,0.7615,0.02733,0.01432,HMDP_CBM
550,14,Generator,Minor Repair,0.35,53.09,34.51,0.6985,0.885,0.01689,0.00885,HMDP_CBM
550,14,Transformer,Minor Repair,0.35,76.2,49.53,0.4126,0.7397,0.02905,0.01522,HMDP_CBM
550,14,Pitch/Hydraulic System,Minor Repair,0.35,68.18,44.32,0.5114,0.7958,0.02459,0.01289,HMDP_CBM
610,14,Tower/Foundation,Minor Repair,0.35,54.32,35.31,0.6839,0.8786,0.01749,0.00916,HMDP_CBM
610,14,Hub,Minor Repair,0.35,53.4,34.71,0.6949,0.8834,0.01704,0.00893,HMDP_CBM
610,14,Blades,Minor Repair,0.35,53.1,34.52,0.6984,0.8849,0.0169,0.00886,HMDP_CBM
668,14,Gearbox,Minor Repair,0.35,61.23,39.8,0.599,0.8398,0.02093,0.01097,HMDP_CBM
668,14,Controls,Minor Repair,0.35,76.91,49.99,0.404,0.7344,0.02946,0.01544,HMDP_CBM
668,14,Yaw System,Minor Repair,0.35,75.9,49.33,0.4162,0.7418,0.02888,0.01513,HMDP_CBM
718,14,Pitch/Hydraulic System,Minor Repair,0.35,67.32,43.76,0.5223,0.8015,0.02412,0.01264,HMDP_CBM
732,14,Generator,Minor Repair,0.35,58.51,38.03,0.6329,0.8557,0.01955,0.01024,HMDP_CBM
732,14,Power Supply/Converter,Minor Repair,0.35,79.56,51.71,0.373,0.7146,0.03099,0.01624,HMDP_CBM
732,14,Transformer,Minor Repair,0.35,73.53,47.79,0.4449,0.7589,0.02754,0.01443,HMDP_CBM
769,14,Controls,Minor Repair,0.35,52.99,34.45,0.6997,0.8855,0.01685,0.00883,HMDP_CBM
790,14,Tower/Foundation,Minor Repair,0.35,59.31,38.55,0.623,0.8511,0.01995,0.01045,HMDP_CBM
790,14,Hub,Minor Repair,0.35,58.71,38.16,0.6304,0.8546,0.01965,0.0103,HMDP_CBM
790,14,Blades,Minor Repair,0.35,58.52,38.03,0.6328,0.8557,0.01955,0.01024,HMDP_CBM
848,14,Gearbox,Minor Repair,0.35,64.8,42.12,0.554,0.8178,0.02278,0.01194,HMDP_CBM
848,14,Generator,Minor Repair,0.35,54.03,35.12,0.6874,0.8801,0.01735,0.00909,HMDP_CBM
848,14,Yaw System,Minor Repair,0.35,74.33,48.32,0.4351,0.7532,0.02799,0.01467,HMDP_CBM
908,14,Tower/Foundation,Minor Repair,0.35,54.55,35.46,0.6811,0.8774,0.0176,0.00922,HMDP_CBM
908,14,Hub,Minor Repair,0.35,54.16,35.2,0.6858,0.8794,0.01741,0.00912,HMDP_CBM
908,14,Blades,Minor Repair,0.35,54.03,35.12,0.6873,0.8801,0.01735,0.00909,HMDP_CBM
968,14,Gearbox,Minor Repair,0.35,58.12,37.78,0.6377,0.8579,0.01935,0.01014,HMDP_CBM
968,14,Power Supply/Converter,Minor Repair,0.35,84.71,55.06,0.3154,0.675,0.03405,0.01785,HMDP_CBM
968,14,Transformer,Minor Repair,0.35,80.79,52.52,0.3588,0.7053,0.03172,0.01662,HMDP_CBM
991,14,Sensors,Major Repair,0.55,86.04,38.72,0.3013,0.8496,0.03485,0.01052,HMDP_CBM
1036,14,Generator,Minor Repair,0.35,59.12,38.43,0.6253,0.8522,0.01985,0.0104,HMDP_CBM
1036,14,Tower/Foundation,Minor Repair,0.35,51.46,33.45,0.7176,0.8931,0.01612,0.00845,HMDP_CBM
1036,14,Pitch/Hydraulic System,Minor Repair,0.35,86.76,56.39,0.2938,0.6589,0.03529,0.01849,HMDP_CBM
51,15,Blades,Minor Repair,0.35,51.87,33.72,0.7128,0.8911,0.01632,0.00855,HMDP_CBM
113,15,Pitch/Hydraulic System,Minor Repair,0.35,63.3,41.14,0.573,0.8272,0.02199,0.01152,HMDP_CBM
171,15,Tower/Foundation,Minor Repair,0.35,53.39,34.7,0.695,0.8834,0.01704,0.00893,HMDP_CBM
171,15,Power Supply/Converter,Minor Repair,0.35,60.53,39.34,0.6078,0.844,0.02056,0.01078,HMDP_CBM
171,15,Pumps/Motors,Minor Repair,0.35,70.3,45.7,0.4849,0.7815,0.02574,0.01349,HMDP_CBM
231,15,Blades,Minor Repair,0.35,58.72,38.17,0.6303,0.8545,0.01965,0.0103,HMDP_CBM
231,15,Generator,Minor Repair,0.35,58.32,37.91,0.6353,0.8568,0.01945,0.01019,HMDP_CBM
231,15,Hub,Minor Repair,0.35,56.07,36.44,0.6629,0.8693,0.01833,0.00961,HMDP_CBM
292,15,Gearbox,Minor Repair,0.35,59.11,38.42,0.6254,0.8523,0.01985,0.0104,HMDP_CBM
292,15,Tower/Foundation,Minor Repair,0.35,51.7,33.61,0.7148,0.8919,0.01624,0.00851,HMDP_CBM
292,15,Transformer,Minor Repair,0.35,66.7,43.35,0.5301,0.8056,0.02379,0.01247,HMDP_CBM
297,15,Grease/Oil/Cooling Liquid,Minor Repair,0.35,78.64,51.12,0.3836,0.7215,0.03046,0.01596,HMDP_CBM
347,15,Blades,Minor Repair,0.35,55.17,35.86,0.6738,0.8742,0.01789,0.00938,HMDP_CBM
353,15,Generator,Minor Repair,0.35,54.91,35.69,0.6769,0.8755,0.01777,0.00931,HMDP_CBM
353,15,Hub,Minor Repair,0.35,53.44,34.74,0.6944,0.8832,0.01706,0.00894,HMDP_CBM
353,15,Pitch/Hydraulic System,Minor Repair,0.35,74.14,48.19,0.4374,0.7545,0.02788,0.01461,HMDP_CBM
394,15,Gearbox,Major Replacement,0.9,52.42,5.24,0.7064,0.9989,0.01658,0.00052,HMDP_CBM
482,15,Tower/Foundation,Minor Repair,0.35,59.61,38.75,0.6193,0.8494,0.0201,0.01053,HMDP_CBM
482,15,Blades,Minor Repair,0.35,53.86,35.01,0.6894,0.881,0.01726,0.00905,HMDP_CBM
482,15,Generator,Minor Repair,0.35,52.69,34.25,0.7033,0.887,0.0167,0.00875,HMDP_CBM
506,15,Blades,Minor Repair,0.35,39.01,25.35,0.847,0.945,0.01064,0.00558,HMDP_CBM
530,15,Hub,Minor Repair,0.35,59.74,38.83,0.6177,0.8486,0.02016,0.01057,HMDP_CBM
530,15,Transformer,Minor Repair,0.35,77.35,50.28,0.3988,0.7311,0.02971,0.01557,HMDP_CBM
530,15,Pitch/Hydraulic System,Minor Repair,0.35,73.19,47.57,0.449,0.7613,0.02735,0.01433,HMDP_CBM
585,15,Power Supply/Converter,Minor Repair,0.35,73.34,47.67,0.4472,0.7602,0.02743,0.01438,HMDP_CBM
585,15,Yaw System,Minor Repair,0.35,66.02,42.91,0.5386,0.81,0.02343,0.01228,HMDP_CBM
585,15,Controls,Minor Repair,0.35,65.25,42.41,0.5484,0.8149,0.02302,0.01206,HMDP_CBM
593,15,Tower/Foundation,Minor Repair,0.35,54.75,35.58,0.6788,0.8764,0.01769,0.00927,HMDP_CBM
593,15,Transformer,Minor Repair,0.35,59.28,38.53,0.6233,0.8513,0.01993,0.01045,HMDP_CBM
593,15,Heaters/Coolers,Minor Repair,0.35,127.55,82.91,0.0404,0.3351,0.06291,0.03297,HMDP_CBM
651,15,Generator,Minor Repair,0.35,58.25,37.86,0.6361,0.8572,0.01941,0.01017,HMDP_CBM
651,15,Hub,Minor Repair,0.35,55.83,36.29,0.6657,0.8706,0.01822,0.00955,HMDP_CBM
651,15,Pitch/Hydraulic System,Minor Repair,0.35,64.57,41.97,0.5569,0.8192,0.02266,0.01188,HMDP_CBM
714,15,Blades,Minor Repair,0.35,54.35,35.33,0.6835,0.8784,0.0175,0.00917,HMDP_CBM
714,15,Tower/Foundation,Minor Repair,0.35,52.58,34.18,0.7045,0.8875,0.01665,0.00873,HMDP_CBM
714,15,Power Supply/Converter,Minor Repair,0.35,65.67,42.69,0.543,0.8122,0.02324,0.01218,HMDP_CBM
771,15,Gearbox,Minor Repair,0.35,58.24,37.86,0.6362,0.8572,0.01941,0.01017,HMDP_CBM
771,15,Generator,Minor Repair,0.35,54.86,35.66,0.6774,0.8758,0.01775,0.0093,HMDP_CBM
771,15,Hub,Minor Repair,0.35,53.29,34.64,0.6962,0.8839,0.01699,0.0089,HMDP_CBM
835,15,Blades,Minor Repair,0.35,52.33,34.01,0.7075,0.8888,0.01653,0.00866,HMDP_CBM
835,15,Yaw System,Minor Repair,0.35,77.91,50.64,0.3922,0.727,0.03004,0.01574,HMDP_CBM
835,15,Controls,Minor Repair,0.35,77.41,50.32,0.3981,0.7307,0.02975,0.01559,HMDP_CBM
893,15,Tower/Foundation,Minor Repair,0.35,60.18,39.12,0.6121,0.846,0.02039,0.01068,HMDP_CBM
893,15,Gearbox,Minor Repair,0.35,54.86,35.66,0.6775,0.8758,0.01774,0.0093,HMDP_CBM
893,15,Generator,Minor Repair,0.35,52.66,34.23,0.7036,0.8871,0.01669,0.00875,HMDP_CBM
952,15,Hub,Minor Repair,0.35,59.64,38.76,0.6189,0.8492,0.02011,0.01054,HMDP_CBM
952,15,Transformer,Minor Repair,0.35,89.53,58.2,0.2658,0.6368,0.037,0.01939,HMDP_CBM
952,15,Pitch/Hydraulic System,Minor Repair,0.35,84.97,55.23,0.3126,0.673,0.03421,0.01793,HMDP_CBM
1012,15,Blades,Minor Repair,0.35,59.01,38.36,0.6266,0.8528,0.0198,0.01038,HMDP_CBM
1012,15,Tower/Foundation,Minor Repair,0.35,56.12,36.48,0.6623,0.869,0.01836,0.00962,HMDP_CBM
1012,15,Gearbox,Minor Repair,0.35,52.66,34.23,0.7036,0.8872,0.01669,0.00875,HMDP_CBM
1015,15,Electrical Components,Minor Repair,0.35,149.45,97.14,0.0085,0.197,0.07979,0.04181,HMDP_CBM
1072,15,Generator,Minor Repair,0.35,59.23,38.5,0.624,0.8516,0.01991,0.01043,HMDP_CBM
1072,15,Hub,Minor Repair,0.35,55.76,36.25,0.6665,0.8709,0.01819,0.00953,HMDP_CBM
1072,15,Power Supply/Converter,Minor Repair,0.35,93.69,60.9,0.2267,0.6032,0.0396,0.02075,HMDP_CBM
6,16,Tower/Foundation,Minor Repair,0.35,53.04,34.48,0.6991,0.8852,0.01687,0.00884,HMDP_CBM
65,16,Blades,Minor Repair,0.35,53.32,34.65,0.6959,0.8838,0.017,0.00891,HMDP_CBM
65,16,Controls,Minor Repair,0.35,60.29,39.19,0.6108,0.8454,0.02044,0.01071,HMDP_CBM
122,16,Generator,Minor Repair,0.35,56.14,36.49,0.662,0.8689,0.01837,0.00963,HMDP_CBM
122,16,Tower/Foundation,Minor Repair,0.35,51.48,33.46,0.7174,0.893,0.01613,0.00845,HMDP_CBM
122,16,Yaw System,Minor Repair,0.35,59.87,38.92,0.616,0.8478,0.02023,0.0106,HMDP_CBM
195,16,Gearbox,Minor Repair,0.35,36.3,23.6,0.8705,0.9539,0.00955,0.00501,HMDP_CBM
229,16,Pitch/Hydraulic System,Minor Repair,0.35,67.56,43.91,0.5193,0.7999,0.02425,0.01271,HMDP_CBM
229,16,Power Supply/Converter,Minor Repair,0.35,66.38,43.14,0.5342,0.8077,0.02362,0.01238,HMDP_CBM
229,16,Heaters/Coolers,Minor Repair,0.35,79.45,51.64,0.3742,0.7155,0.03093,0.01621,HMDP_CBM
243,16,Blades,Minor Repair,0.35,59.65,38.78,0.6187,0.8491,0.02012,0.01055,HMDP_CBM
243,16,Generator,Minor Repair,0.35,53.49,34.77,0.6938,0.8829,0.01709,0.00895,HMDP_CBM
243,16,Controls,Minor Repair,0.35,64.19,41.72,0.5618,0.8217,0.02246,0.01177,HMDP_CBM
303,16,Tower/Foundation,Minor Repair,0.35,58.46,38.0,0.6335,0.856,0.01952,0.01023,HMDP_CBM
303,16,Hub,Minor Repair,0.35,56.04,36.43,0.6632,0.8694,0.01832,0.0096,HMDP_CBM
303,16,Yaw System,Minor Repair,0.35,63.92,41.55,0.5652,0.8234,0.02232,0.0117,HMDP_CBM
363,16,Blades,Minor Repair,0.35,55.78,36.25,0.6664,0.8709,0.01819,0.00953,HMDP_CBM
363,16,Generator,Minor Repair,0.35,51.77,33.65,0.714,0.8916,0.01627,0.00852,HMDP_CBM
363,16,Transformer,Minor Repair,0.35,65.11,42.32,0.5501,0.8158,0.02295,0.01202,HMDP_CBM
432,16,Gearbox,Minor Repair,0.35,55.6,36.14,0.6686,0.8719,0.0181,0.00949,HMDP_CBM
432,16,Tower/Foundation,Minor Repair,0.35,54.0,35.1,0.6878,0.8803,0.01733,0.00908,HMDP_CBM
432,16,Hub,Minor Repair,0.35,52.43,34.08,0.7063,0.8883,0.01658,0.00869,HMDP_CBM
487,16,Blades,Minor Repair,0.35,53.25,34.62,0.6966,0.8841,0.01697,0.00889,HMDP_CBM
487,16,Power Supply/Converter,Minor Repair,0.35,79.14,51.44,0.3778,0.7178,0.03075,0.01611,HMDP_CBM
487,16,Controls,Minor Repair,0.35,75.72,49.22,0.4183,0.7431,0.02878,0.01508,HMDP_CBM
539,16,Pitch/Hydraulic System,Minor Repair,0.35,77.91,50.64,0.3922,0.727,0.03003,0.01574,HMDP_CBM
545,16,Generator,Minor Repair,0.35,59.65,38.77,0.6188,0.8491,0.02012,0.01054,HMDP_CBM
545,16,Gearbox,Minor Repair,0.35,52.14,33.89,0.7097,0.8898,0.01644,0.00862,HMDP_CBM
545,16,Yaw System,Minor Repair,0.35,75.55,49.11,0.4204,0.7444,0.02868,0.01503,HMDP_CBM
603,16,Tower/Foundation,Minor Repair,0.35,59.1,38.41,0.6256,0.8523,0.01984,0.0104,HMDP_CBM
603,16,Hub,Minor Repair,0.35,58.08,37.75,0.6382,0.8582,0.01933,0.01013,HMDP_CBM
603,16,Transformer,Minor Repair,0.35,76.32,49.61,0.4111,0.7387,0.02912,0.01526,HMDP_CBM
618,16,Generator,Minor Repair,0.35,49.77,32.35,0.7369,0.9012,0.01534,0.00804,HMDP_CBM
664,16,Blades,Minor Repair,0.35,59.62,38.75,0.6192,0.8493,0.0201,0.01053,HMDP_CBM
664,16,Power Supply/Converter,Minor Repair,0.35,76.44,49.69,0.4096,0.7378,0.02919,0.0153,HMDP_CBM
664,16,Controls,Minor Repair,0.35,74.22,48.24,0.4365,0.754,0.02792,0.01463,HMDP_CBM
727,16,Gearbox,Minor Repair,0.35,58.89,38.28,0.6282,0.8535,0.01974,0.01034,HMDP_CBM
727,16,Tower/Foundation,Minor Repair,0.35,54.41,35.37,0.6828,0.8781,0.01753,0.00919,HMDP_CBM
727,16,Hub,Minor Repair,0.35,53.75,34.94,0.6907,0.8816,0.01721,0.00902,HMDP_CBM
777,16,Tower/Foundation,Minor Repair,0.35,42.37,27.54,0.8154,0.9328,0.01204,0.00631,HMDP_CBM
783,16,Blades,Minor Repair,0.35,55.75,36.24,0.6667,0.871,0.01818,0.00953,HMDP_CBM
783,16,Generator,Minor Repair,0.35,55.35,35.98,0.6715,0.8732,0.01799,0.00943,HMDP_CBM
783,16,Pitch/Hydraulic System,Minor Repair,0.35,85.64,55.67,0.3055,0.6677,0.03461,0.01814,HMDP_CBM
827,16,Gearbox,Major Replacement,0.9,52.28,5.23,0.7081,0.9989,0.01651,0.00052,HMDP_CBM
899,16,Yaw System,Minor Repair,0.35,91.11,59.22,0.2506,0.6241,0.03798,0.0199,HMDP_CBM
899,16,Transformer,Minor Repair,0.35,82.61,53.7,0.3384,0.6914,0.03279,0.01718,HMDP_CBM
899,16,Power Supply/Converter,Minor Repair,0.35,74.69,48.55,0.4308,0.7506,0.02819,0.01477,HMDP_CBM
902,16,Hub,Minor Repair,0.35,59.94,38.96,0.6152,0.8475,0.02027,0.01062,HMDP_CBM
902,16,Blades,Minor Repair,0.35,53.24,34.6,0.6968,0.8842,0.01696,0.00889,HMDP_CBM
902,16,Generator,Minor Repair,0.35,52.98,34.44,0.6999,0.8855,0.01684,0.00883,HMDP_CBM
964,16,Tower/Foundation,Minor Repair,0.35,54.54,35.45,0.6813,0.8775,0.01759,0.00922,HMDP_CBM
964,16,Controls,Minor Repair,0.35,91.24,59.31,0.2493,0.623,0.03806,0.01995,HMDP_CBM
964,16,Pitch/Hydraulic System,Minor Repair,0.35,81.67,53.08,0.3489,0.6986,0.03223,0.01689,HMDP_CBM
1014,16,Electrical Components,Minor Repair,0.35,173.38,112.7,0.001,0.0949,0.09971,0.05225,HMDP_CBM
1029,16,Hub,Minor Repair,0.35,55.96,36.37,0.6642,0.8699,0.01828,0.00958,HMDP_CBM
1029,16,Blades,Minor Repair,0.35,51.6,33.54,0.7159,0.8924,0.01619,0.00848,HMDP_CBM
1029,16,Generator,Minor Repair,0.35,51.44,33.43,0.7179,0.8932,0.01611,0.00844,HMDP_CBM
1091,16,Tower/Foundation,Minor Repair,0.35,52.45,34.09,0.7061,0.8882,0.01659,0.00869,HMDP_CBM
1091,16,Yaw System,Minor Repair,0.35,85.22,55.39,0.31,0.671,0.03436,0.018,HMDP_CBM
1091,16,Transformer,Minor Repair,0.35,79.7,51.8,0.3714,0.7136,0.03107,0.01628,HMDP_CBM
88,17,Pitch/Hydraulic System,Minor Repair,0.35,57.9,37.64,0.6404,0.8592,0.01924,0.01008,HMDP_CBM
145,17,Gearbox,Minor Repair,0.35,54.59,35.48,0.6807,0.8772,0.01761,0.00923,HMDP_CBM
145,17,Service Items,Minor Repair,0.35,70.98,46.14,0.4764,0.7768,0.02612,0.01369,HMDP_CBM
145,17,Grease/Oil/Cooling Liquid,Minor Repair,0.35,69.48,45.16,0.4951,0.7871,0.02529,0.01326,HMDP_CBM
206,17,Tower/Foundation,Minor Repair,0.35,56.49,36.72,0.6577,0.867,0.01854,0.00972,HMDP_CBM
206,17,Hub,Minor Repair,0.35,53.37,34.69,0.6952,0.8835,0.01703,0.00892,HMDP_CBM
206,17,Contactor/Circuit/Relay,Minor Repair,0.35,65.52,42.59,0.545,0.8132,0.02316,0.01214,HMDP_CBM
228,17,Power Supply/Converter,Minor Repair,0.35,56.52,36.74,0.6573,0.8668,0.01856,0.00973,HMDP_CBM
