date,strategy,vessel,port,weather_scenario,accessible,cap_hr_used,ship_cost,port_cost,labor_cost,pending_downtime_cost,emissions_kg,n_completed,n_deferred,n_attempted,n_pending,wasted_charter_cost,year,month,season,week_of_year,wind_speed,wave_height,ctv_ok,sov_ok,n_new_failures,n_critical_failures,n_pm_today,n_pending_total,parts_cost,n_turbines_operational,operational_ao,energy_aep,power_mwh,downtime_cost,total_om_cost,total_cost
2023-01-24,HMDP_CBM,,P1,Extreme,False,0.0,0.0,0.0,0.0,1838.518006962209,0.0,0,3,0,4,0.0,2023,1,Winter,4,12.6,3.3,0,0,0,0,0,4,0,50,1.0,0.9996,5997.6,373199.9999999434,1838.518006962209,375038.5180069056
2023-01-25,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.9964003,2191780.821917808,692646.6486132683,184524.89986725006,382.67818574514047,2,0,3,3,0.0,2023,1,Winter,4,4.7,1.8,0,1,1,0,0,3,10000000,50,1.0,0.9906000000000003,47.54880000000003,1548929.2799999968,75636497.36679862,77185426.64679863
2023-01-26,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,600000.0,329567.37583162624,121.6792656587473,1,0,2,4,0.0,2023,1,Winter,4,5.8,1.2,1,1,2,2,0,4,1000000,50,1.0,0.9865999999999999,211.59708398127415,446893.21294524526,10379135.05534877,10826028.268294016
2023-01-27,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.99640028,2191780.821917808,549028.2855216913,208959.94421921787,382.6781857451404,2,0,3,4,0.0,2023,1,Winter,4,10.8,2.2,0,1,2,1,0,4,1000000,50,1.0,0.9875999999999997,4578.881060370445,8939852.633258987,66517314.048059,75457166.68131799
2023-01-28,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.99640029,2191780.821917808,1032455.8291576154,39262.75236350252,382.6781857451404,1,0,2,4,0.0,2023,1,Winter,4,8.4,2.0,0,1,1,0,0,4,500000,50,1.0,0.9956000000000009,1531.6538984734398,1052588.988886432,66331044.399839215,67383633.38872565
2023-01-29,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,600000.0,3456.544442632685,121.6792656587473,2,0,3,2,0.0,2023,1,Winter,4,7.5,1.4,1,1,0,0,0,2,0,50,1.0,0.9985999999999994,889.0446570323626,193816.3647466872,9053024.223959778,9246840.588706465
2023-01-30,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.99640029,2191780.8219178086,533333.3333333334,1993.260839694066,382.67818574514035,1,0,2,2,0.0,2023,1,Winter,5,6.5,1.6,0,1,0,0,1,2,500000,50,1.0,0.998600000000001,418.30221860370483,91192.06187659057,65794652.41249113,65885844.474367715
2023-01-31,HMDP_CBM,CTV,P1,Moderate,True,3.986521679388133,2650511.6947143977,1092197.7203803102,265768.11195920885,0.0,59.010786651098954,2,0,2,0,0.0,2023,1,Winter,5,9.0,1.2,1,1,0,0,0,0,0,50,1.0,0.9999999999999998,2110.3195603500917,4.97424922339086e-08,4008477.527053917,4008477.5270539667
2023-02-01,HMDP_CBM,SOV,P1,Rough Sea,True,0.0,0.0,0.0,0.0,0.0,22.67818574514039,0,0,0,0,0.0,2023,2,Winter,5,9.2,1.6,0,1,0,0,0,0,0,50,1.0,1.0,2328.464074903318,0.0,0.0,0.0
2023-02-02,HMDP_CBM,SOV,P1,Rough Sea,True,2.3217389389700935,18158188.191738248,636092.8599918064,154782.59593133957,0.0,127.15643799879459,1,0,1,0,0.0,2023,2,Winter,5,4.6,1.5,1,1,1,0,0,0,500000,50,1.0,0.9999999999999998,40.01791166293504,2072404.0806594922,19449063.647661395,21521467.72832089
2023-02-03,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,5,4.9,1.1,1,1,0,0,0,0,0,50,1.0,0.9999999999999991,67.01241603907997,9.477326506454978e-09,0.0,9.477326506454978e-09
2023-02-04,HMDP_CBM,CTV,P1,Moderate,True,6.961435609298197,4628437.51480065,1907242.6326844373,464095.7072865465,0.0,96.19721077497475,1,0,1,0,0.0,2023,2,Winter,5,5.7,1.1,1,1,1,1,0,0,500000,50,1.0,1.0,192.3028699369023,0.0,7499775.854771635,7499775.854771635
2023-02-05,HMDP_CBM,CTV,P1,Calm,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,5,3.1,0.6,1,1,0,0,0,0,0,50,1.0,1.0,0.009769997964583785,1518.9873014966875,0.0,1518.9873014966875
2023-02-06,HMDP_CBM,CTV,P1,Calm,True,12.0,7771814.254859611,3287671.2328767125,800000.0,68177.88386507542,159.17926565874728,1,0,2,5,0.0,2023,2,Winter,6,3.0,0.4,1,1,0,0,6,5,3500000,50,1.0,0.0,0.0,0.0,15427663.371601399,15427663.371601399
2023-02-07,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.254859611,2465753.424657535,600000.0,11842.821327673804,121.67926565874731,3,0,4,2,0.0,2023,2,Winter,6,6.8,1.1,1,1,0,0,0,2,0,50,1.0,0.9999999999999996,536.0993283126396,3.7909306025819884e-08,9061410.50084482,9061410.500844857
2023-02-08,HMDP_CBM,CTV,P1,Moderate,True,4.737128531069522,3149566.359035108,1297843.433169732,315808.56873796816,0.0,68.39337229711633,2,0,2,0,0.0,2023,2,Winter,6,5.1,1.0,1,1,0,0,0,0,0,50,1.0,1.0,90.47995115001014,0.0,4763218.360942808,4763218.360942808
2023-02-09,HMDP_CBM,SOV,P1,Rough Sea,True,0.0,0.0,0.0,0.0,0.0,22.67818574514039,0,0,0,0,0.0,2023,2,Winter,6,7.7,1.5,1,1,0,0,0,0,0,50,1.0,1.0,1014.3504986769801,0.0,0.0,0.0
2023-02-10,HMDP_CBM,CTV,P1,Moderate,True,3.069492386412228,2040808.0329996147,840956.818195131,204632.8257608152,0.0,47.54792048890015,1,0,1,0,0.0,2023,2,Winter,6,6.5,1.4,1,1,1,0,0,0,500000,50,1.0,1.0,418.888662731529,0.0,3586397.676955561,3586397.676955561
2023-02-11,HMDP_CBM,CTV,P1,Calm,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,6,2.3,0.6,1,1,0,0,0,0,0,50,1.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,6,7.8,1.1,1,1,0,0,0,0,0,50,1.0,1.0,1080.4836148992472,0.0,0.0,0.0
2023-02-13,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.99640029,2191780.8219178086,533333.3333333334,13473.78190398378,382.6781857451404,1,0,2,2,0.0,2023,2,Winter,7,9.4,2.3,0,1,0,0,3,2,1500000,50,1.0,0.9999999999999997,2561.146346427843,1.8110688728007962e-07,66806132.93355542,66806132.933555596
2023-02-14,HMDP_CBM,SOV,P1,Rough Sea,True,5.389512761593512,42151072.77745946,1476578.8387927427,359300.8507729008,0.0,265.20626001684843,2,0,2,0,0.0,2023,2,Winter,7,9.3,2.2,0,1,0,0,0,0,0,50,1.0,1.0,2442.9586810502765,0.0,43986952.4670251,43986952.4670251
2023-02-15,HMDP_CBM,SOV,P1,Rough Sea,True,0.0,0.0,0.0,0.0,0.0,22.67818574514039,0,0,0,0,0.0,2023,2,Winter,7,7.6,2.2,0,1,0,0,0,0,0,50,1.0,1.0,950.972521880725,0.0,0.0,0.0
2023-02-16,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,7,5.3,1.3,1,1,0,0,0,0,0,50,1.0,1.0,118.87156523509063,0.0,0.0,0.0
2023-02-17,HMDP_CBM,CTV,P1,Calm,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,7,3.1,0.7,1,1,0,0,0,0,0,50,1.0,1.0,0.009769997964583785,1518.9873014966875,0.0,1518.9873014966875
2023-02-18,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,7,6.8,1.0,1,1,0,0,0,0,0,50,1.0,0.9999999999999996,536.0993283126396,3.7909306025819884e-08,0.0,3.7909306025819884e-08
2023-02-19,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,7,7.9,1.4,1,1,0,0,0,0,0,50,1.0,1.0,1149.430490535315,0.0,0.0,0.0
2023-02-20,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.99640029,2191780.8219178086,533333.3333333334,47603.126916634435,382.6781857451404,1,0,2,3,0.0,2023,2,Winter,8,8.4,1.7,0,1,0,0,4,3,2000000,50,1.0,1.0,1538.4229594952185,0.0,67340262.27856806,67340262.27856806
2023-02-21,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.99640029,2191780.821917808,533333.3333333334,9980.365918761026,382.67818574514035,3,0,4,1,0.0,2023,2,Winter,8,6.7,1.8,0,1,1,0,0,1,500000,50,1.0,1.0,494.87970690006136,0.0,65802639.5175702,65802639.5175702
2023-02-22,HMDP_CBM,CTV,P1,Moderate,True,3.992146367504411,2654251.3712621005,1093738.7308231262,266143.0911669607,0.0,59.08109525255243,1,0,1,0,0.0,2023,2,Winter,8,4.9,1.0,1,1,0,0,0,0,0,50,1.0,0.9999999999999991,67.01241603907997,9.477326506454978e-09,4014133.193252187,4014133.1932521965
2023-02-23,HMDP_CBM,CTV,P1,Calm,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,8,3.4,0.6,1,1,0,0,0,0,0,50,1.0,0.9999999999999998,0.62527986973336,96217.7430875495,0.0,96217.7430875495
2023-02-24,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,8,7.0,1.3,1,1,0,0,0,0,0,50,1.0,1.0,625.2798697333611,0.0,0.0,0.0
2023-02-25,HMDP_CBM,SOV,P1,Rough Sea,True,0.0,0.0,0.0,0.0,0.0,22.67818574514039,0,0,0,0,0.0,2023,2,Winter,8,7.1,1.8,0,1,0,0,0,0,0,50,1.0,0.9999999999999993,673.3580297170765,6.348707976394839e-08,0.0,6.348707976394839e-08
2023-02-26,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,8,2.6,0.9,1,1,0,0,0,0,0,50,1.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,2,Winter,9,7.8,1.0,1,1,0,0,0,0,0,50,1.0,1.0,1080.4836148992472,0.0,0.0,0.0
2023-02-28,HMDP_CBM,SOV,P1,Rough Sea,True,0.0,0.0,0.0,0.0,0.0,22.67818574514039,0,0,0,0,0.0,2023,2,Winter,9,10.3,1.5,0,1,0,0,0,0,0,50,1.0,0.999999999999999,3800.6952981884765,6.27105211618097e-07,0.0,6.27105211618097e-07
2023-03-01,HMDP_CBM,SOV,P1,Rough Sea,True,0.0,0.0,0.0,0.0,0.0,22.67818574514039,0,0,0,0,0.0,2023,3,Spring,9,10.3,1.3,0,1,0,0,0,0,0,50,1.0,0.999999999999999,3800.6952981884765,6.27105211618097e-07,0.0,6.27105211618097e-07
2023-03-02,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.9964003,2191780.821917808,533333.3333333334,371626.1424632934,382.6781857451404,2,0,3,7,0.0,2023,3,Spring,9,5.2,1.7,0,1,0,0,9,7,7500000,50,1.0,0.9999999999999998,104.03093832688785,4.904241271357952e-09,73164285.29411474,73164285.29411474
2023-03-03,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.254859611,2465753.424657535,600000.0,416360.1865706723,121.67926565874731,2,0,3,9,0.0,2023,3,Spring,9,6.0,0.9,1,1,0,0,4,9,3500000,50,1.0,0.9999999999999998,263.78994504376146,6.217811529238575e-09,12965927.866087819,12965927.866087824
2023-03-04,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,600000.0,326360.1865706723,121.67926565874731,1,0,2,8,0.0,2023,3,Spring,9,6.3,0.8,1,1,0,0,0,8,0,50,1.0,1.0,351.1044168532464,0.0,9375927.866087817,9375927.866087817
2023-03-05,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,600000.0,251616.49856480613,121.67926565874728,1,0,2,9,0.0,2023,3,Spring,9,4.3,0.9,1,1,2,0,0,9,1000000,50,1.0,0.9960000000000007,21.37882678607776,2148469.2170451456,10301184.17808195,12449653.395127095
2023-03-06,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,600000.0,237758.52189487524,121.6792656587473,1,0,2,9,0.0,2023,3,Spring,10,8.8,1.2,1,1,0,0,1,9,500000,50,1.0,0.9959999999999996,1898.6188674944026,1185683.6702627041,9787326.20141202,10973009.871674724
2023-03-07,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.99640028,2191780.8219178086,533333.3333333334,157758.52189487527,382.67818574514035,2,0,3,7,0.0,2023,3,Spring,10,10.2,1.4,0,1,0,0,0,7,0,50,1.0,0.9960000000000009,3632.04567148382,2268205.228576727,65450417.6735463,67718622.90212303
2023-03-08,HMDP_CBM,SOV,P1,Rough Sea,True,8.0,62567544.9964003,2191780.8219178086,533333.3333333334,77758.52189487526,382.67818574514035,1,0,2,6,0.0,2023,3,Spring,10,10.0,1.3,1,1,0,0,0,6,0,50,1.0,0.9960000000000012,3337.7048646448234,2084389.985751454,65370417.673546314,67454807.65929776
2023-03-09,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,1200000.0,576184.2284717471,121.6792656587473,0,0,1,7,0.0,2023,3,Spring,10,9.9,1.3,1,1,1,1,0,7,10000000,49,0.98,0.9800000000000004,3145.341616120498,9981645.332790328,20225751.90798889,30207397.24077922
2023-03-10,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,807677.3777403634,372152.2639711936,121.67926565874728,2,0,3,11,0.0,2023,3,Spring,10,9.8,1.3,1,1,0,0,6,11,6000000,50,1.0,0.9960000000000003,3059.712000000002,1910783.9999998556,15629397.3212287,17540181.321228556
2023-03-11,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.254859611,2465753.424657535,600000.0000000001,282152.2639711936,121.67926565874728,2,0,3,9,0.0,2023,3,Spring,10,9.6,1.3,1,1,0,0,0,9,0,50,1.0,0.996,2797.5999934866672,1747095.578261754,9331719.943488339,11078815.521750093
2023-03-12,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,600000.0,192152.26397119358,121.67926565874731,1,0,2,8,0.0,2023,3,Spring,10,9.5,1.2,1,1,0,0,0,8,0,50,1.0,0.9960000000000011,2672.3533482597213,1668879.2998163693,9241719.943488337,10910599.243304707
2023-03-13,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.254859611,2465753.4246575343,600000.0,169034.15206514936,121.67926565874731,2,0,3,9,0.0,2023,3,Spring,11,9.3,1.2,1,1,0,0,3,9,1500000,50,1.0,0.9960000000000006,2433.1868463260753,1519520.2996130406,10718601.831582295,12238122.131195335
2023-03-14,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.254859611,2465753.4246575343,600000.0,79034.15206514933,121.67926565874731,1,0,2,8,0.0,2023,3,Spring,11,9.2,1.2,1,1,0,0,0,8,0,50,1.0,0.9960000000000002,2319.1502186037046,1448304.6545898085,9128601.831582295,10576906.486172102
2023-03-15,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.254859611,2465753.4246575343,600000.0,32988.00129907434,121.6792656587473,3,0,4,5,0.0,2023,3,Spring,11,9.0,1.2,1,1,0,0,0,5,0,50,1.0,0.9989999999999998,2108.2092407897417,328154.69163448905,9082555.68081622,9410710.37245071
2023-03-16,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.254859611,2465753.4246575343,600000.0,27406.574767531747,121.67926565874728,1,0,2,5,0.0,2023,3,Spring,11,8.9,1.1,1,1,1,1,0,5,500000,50,1.0,0.998999999999999,2004.5458595562782,312018.9000613464,9576974.254284678,9888993.154346025
2023-03-17,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.424657534,600000.0,21416.86817011323,121.6792656587473,2,0,3,4,0.0,2023,3,Spring,11,8.8,1.1,1,1,0,0,1,4,1500000,50,1.0,0.9989999999999994,1904.3375990230002,296420.91756577714,10570984.547687257,10867405.465253035
2023-03-18,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.2548596095,2465753.424657535,600000.0,1728.9974576910356,121.6792656587473,2,0,3,2,0.0,2023,3,Spring,11,8.6,1.1,1,1,0,0,0,2,0,50,1.0,0.999,1714.0521945857927,266801.918176267,9051296.676974835,9318098.595151102
2023-03-19,HMDP_CBM,CTV,P1,Moderate,True,3.4579949153820717,2299111.0297661433,947395.8672279648,230532.99435880478,0.0,52.40420210102319,2,0,2,0,0.0,2023,3,Spring,11,8.5,1.0,1,1,0,0,0,0,0,50,1.0,0.9999999999999991,1625.4834113576214,1.9157192466241998e-07,3477039.8913529133,3477039.8913531047
2023-03-20,HMDP_CBM,CTV,P1,Moderate,True,7.066472768353646,4698273.386983533,1936019.9365352455,471098.1845569097,0.0,97.51017526316787,2,0,2,0,0.0,2023,3,Spring,12,8.3,1.0,1,1,0,0,2,0,1000000,50,1.0,0.9999999999999993,1454.5279869733358,1.714239124145281e-07,8105391.508075689,8105391.50807586
2023-03-21,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,3,Spring,12,8.2,1.0,1,1,0,0,0,0,0,50,1.0,1.0,1373.7398738041934,0.0,0.0,0.0
2023-03-22,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,3,Spring,12,8.1,1.0,1,1,0,0,0,0,0,50,1.0,1.0,1296.0,0.0,0.0,0.0
2023-03-23,HMDP_CBM,CTV,P1,Moderate,True,0.0,0.0,0.0,0.0,0.0,9.1792656587473,0,0,0,0,0.0,2023,3,Spring,12,7.9,0.9,1,1,0,0,0,0,0,50,1.0,1.0,1149.430490535315,0.0,0.0,0.0
2023-03-24,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,600000.0,309358.5292782273,121.6792656587473,0,0,1,7,0.0,2023,3,Spring,12,7.8,0.9,1,1,2,0,5,7,6500000,50,1.0,0.9940000000000002,1074.0007132098517,1008091.2127009464,15858926.208795372,16867017.42149632
2023-03-25,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,600000.0,219284.70409699008,121.6792656587473,2,0,2,5,0.0,2023,3,Spring,12,7.6,0.9,1,1,0,0,0,5,0,50,1.0,0.9940000000000007,945.2666867494406,887257.3629146263,9268852.383614134,10156109.74652876
2023-03-26,HMDP_CBM,CTV,P1,Moderate,True,9.0,5983814.25485961,2465753.4246575343,600000.0,277045.2724287054,121.6792656587473,0,0,1,6,0.0,2023,3,Spring,12,7.5,0.9,1,1,1,1,0,6,500000,50,1.0,0.9899999999999995,881.3881538774675,1384402.6053328747,9826612.95194585,11211015.557278726
