repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
888,37,Pitch/Hydraulic System,Minor Repair,0.35,94.38,61.35,0.2205,0.5975,0.04004,0.02098,S3_MultiPort
937,37,Power Supply/Converter,Minor Repair,0.35,145.58,94.63,0.0115,0.2184,0.07671,0.0402,S3_MultiPort
939,37,Controls,Minor Repair,0.35,123.75,80.44,0.051,0.3629,0.06012,0.03151,S3_MultiPort
959,37,Generator,Major Replacement,0.9,119.04,11.9,0.0671,0.9915,0.05673,0.00179,S3_MultiPort
999,37,Electrical Components,Minor Repair,0.35,100.56,65.36,0.1701,0.5469,0.04404,0.02308,S3_MultiPort
1080,37,Gearbox,Major Replacement,0.9,118.65,11.86,0.0687,0.9916,0.05644,0.00178,S3_MultiPort
212,38,Service Items,Minor Repair,0.35,46.04,29.92,0.7779,0.918,0.01364,0.00715,S3_MultiPort
249,38,Generator,Major Replacement,0.9,60.96,6.1,0.6023,0.9984,0.02079,0.00066,S3_MultiPort
294,38,Tower/Foundation,Major Replacement,0.9,87.84,8.78,0.2827,0.996,0.03595,0.00114,S3_MultiPort
306,38,Safety,Minor Repair,0.35,95.16,61.86,0.2137,0.5911,0.04054,0.02125,S3_MultiPort
366,38,Blades,Minor Repair,0.35,55.26,35.92,0.6727,0.8737,0.01794,0.0094,S3_MultiPort
405,38,Blades,Minor Repair,0.35,40.92,26.6,0.8294,0.9383,0.01143,0.00599,S3_MultiPort
445,38,Service Items,Minor Repair,0.35,62.92,40.9,0.5777,0.8295,0.0218,0.01142,S3_MultiPort
496,38,Service Items,Minor Repair,0.35,47.9,31.14,0.7577,0.9098,0.01448,0.00759,S3_MultiPort
547,38,Hub,Minor Repair,0.35,98.1,63.77,0.1891,0.5671,0.04244,0.02224,S3_MultiPort
553,38,Service Items,Minor Repair,0.35,39.14,25.44,0.8459,0.9446,0.01069,0.0056,S3_MultiPort
598,38,Controls,Major Repair,0.55,92.16,41.47,0.2406,0.8241,0.03864,0.01166,S3_MultiPort
659,38,Blades,Minor Repair,0.35,62.6,40.69,0.5819,0.8315,0.02163,0.01133,S3_MultiPort
730,38,Electrical Components,Minor Repair,0.35,156.76,101.89,0.0046,0.1603,0.08571,0.04492,S3_MultiPort
735,38,Safety,Minor Repair,0.35,122.86,79.86,0.0538,0.3695,0.05947,0.03117,S3_MultiPort
814,38,Gearbox,Major Replacement,0.9,130.48,13.05,0.0335,0.9893,0.0651,0.00206,S3_MultiPort
858,38,Pitch/Hydraulic System,Major Repair,0.55,150.85,67.88,0.0076,0.5152,0.08091,0.02443,S3_MultiPort
937,38,Pitch/Hydraulic System,Minor Repair,0.35,77.88,50.62,0.3925,0.7272,0.03002,0.01573,S3_MultiPort
941,38,Yaw System,Minor Repair,0.35,157.77,102.55,0.0042,0.1556,0.08654,0.04535,S3_MultiPort
1040,38,Generator,Major Repair,0.55,119.1,53.59,0.0669,0.6926,0.05676,0.01713,S3_MultiPort
183,39,Pitch/Hydraulic System,Major Repair,0.55,59.34,26.7,0.6226,0.9377,0.01996,0.00603,S3_MultiPort
213,39,Service Items,Minor Repair,0.35,81.2,52.78,0.3542,0.7022,0.03195,0.01674,S3_MultiPort
413,39,Hub,Minor Repair,0.35,97.94,63.66,0.1904,0.5684,0.04233,0.02218,S3_MultiPort
445,39,Gearbox,Minor Repair,0.35,97.33,63.26,0.1955,0.5735,0.04193,0.02197,S3_MultiPort
446,39,Service Items,Minor Repair,0.35,85.78,55.76,0.3041,0.6666,0.0347,0.01818,S3_MultiPort
456,39,Sensors,Minor Repair,0.35,98.22,63.85,0.1882,0.5661,0.04251,0.02228,S3_MultiPort
483,39,Controls,Minor Repair,0.35,80.65,52.42,0.3604,0.7064,0.03163,0.01658,S3_MultiPort
496,39,Service Items,Minor Repair,0.35,62.76,40.79,0.5798,0.8306,0.02171,0.01138,S3_MultiPort
638,39,Tower/Foundation,Minor Repair,0.35,115.47,75.06,0.0818,0.4263,0.05419,0.0284,S3_MultiPort
743,39,Contactor/Circuit/Relay,Minor Repair,0.35,120.41,78.27,0.0621,0.388,0.05771,0.03024,S3_MultiPort
785,39,Power Supply/Converter,Minor Repair,0.35,160.82,104.54,0.0032,0.142,0.08907,0.04668,S3_MultiPort
833,39,Gearbox,Major Replacement,0.9,118.26,11.83,0.0702,0.9916,0.05617,0.00178,S3_MultiPort
846,39,Blades,Minor Repair,0.35,160.33,104.22,0.0034,0.1442,0.08866,0.04646,S3_MultiPort
855,39,Electrical Components,Minor Repair,0.35,121.32,78.86,0.0589,0.3811,0.05836,0.03058,S3_MultiPort
925,39,Gearbox,Major Replacement,0.9,24.83,2.48,0.9478,0.9998,0.0054,0.00017,S3_MultiPort
934,39,Pitch/Hydraulic System,Major Repair,0.55,132.7,59.72,0.0289,0.6179,0.06676,0.02015,S3_MultiPort
939,39,Controls,Minor Repair,0.35,111.42,72.43,0.1013,0.4585,0.05137,0.02692,S3_MultiPort
982,39,Pumps/Motors,Minor Repair,0.35,156.18,101.51,0.0049,0.163,0.08524,0.04467,S3_MultiPort
982,39,Electrical Components,Minor Repair,0.35,87.86,57.11,0.2825,0.6501,0.03597,0.01885,S3_MultiPort
213,40,Service Items,Minor Repair,0.35,72.39,47.05,0.4589,0.767,0.0269,0.0141,S3_MultiPort
269,40,Generator,Minor Repair,0.35,54.66,35.53,0.6799,0.8768,0.01765,0.00925,S3_MultiPort
276,40,Yaw System,Major Repair,0.55,64.07,28.83,0.5633,0.925,0.0224,0.00676,S3_MultiPort
379,40,Safety,Minor Repair,0.35,76.95,50.02,0.4036,0.7341,0.02948,0.01545,S3_MultiPort
404,40,Grease/Oil/Cooling Liquid,Minor Repair,0.35,67.77,44.05,0.5166,0.7985,0.02436,0.01277,S3_MultiPort
447,40,Service Items,Minor Repair,0.35,80.05,52.04,0.3672,0.7109,0.03128,0.01639,S3_MultiPort
463,40,Electrical Components,Minor Repair,0.35,72.74,47.28,0.4546,0.7645,0.0271,0.0142,S3_MultiPort
491,40,Yaw System,Minor Repair,0.35,58.83,38.24,0.6289,0.8539,0.01971,0.01033,S3_MultiPort
496,40,Service Items,Minor Repair,0.35,59.04,38.37,0.6264,0.8527,0.01981,0.01038,S3_MultiPort
584,40,Heaters/Coolers,Minor Repair,0.35,131.22,85.3,0.0319,0.3092,0.06565,0.0344,S3_MultiPort
636,40,Generator,Minor Repair,0.35,87.53,56.89,0.2859,0.6528,0.03576,0.01874,S3_MultiPort
681,40,Controls,Minor Repair,0.35,109.54,71.2,0.1115,0.4737,0.05007,0.02624,S3_MultiPort
710,40,Gearbox,Minor Repair,0.35,154.8,100.62,0.0055,0.1696,0.08412,0.04408,S3_MultiPort
771,40,Gearbox,Major Repair,0.55,108.62,48.88,0.1167,0.7469,0.04944,0.01492,S3_MultiPort
821,40,Power Supply/Converter,Minor Repair,0.35,152.51,99.13,0.0066,0.181,0.08225,0.0431,S3_MultiPort
845,40,Gearbox,Minor Repair,0.35,56.88,36.97,0.653,0.8649,0.01873,0.00982,S3_MultiPort
851,40,Contactor/Circuit/Relay,Major Repair,0.55,164.32,73.94,0.0024,0.4399,0.09199,0.02777,S3_MultiPort
1030,40,Generator,Minor Repair,0.35,110.89,72.08,0.1041,0.4627,0.051,0.02673,S3_MultiPort
49,41,Gearbox,Major Replacement,0.9,53.84,5.38,0.6897,0.9988,0.01725,0.00055,S3_MultiPort
65,41,Pitch/Hydraulic System,Minor Repair,0.35,64.76,42.1,0.5545,0.818,0.02276,0.01193,S3_MultiPort
213,41,Service Items,Minor Repair,0.35,46.25,30.07,0.7755,0.9171,0.01374,0.0072,S3_MultiPort
297,41,Generator,Minor Repair,0.35,93.41,60.72,0.2292,0.6054,0.03943,0.02066,S3_MultiPort
427,41,Safety,Minor Repair,0.35,106.94,69.51,0.1267,0.4948,0.04829,0.02531,S3_MultiPort
443,41,Grease/Oil/Cooling Liquid,Minor Repair,0.35,82.13,53.39,0.3437,0.695,0.03251,0.01704,S3_MultiPort
447,41,Service Items,Minor Repair,0.35,63.07,40.99,0.5759,0.8287,0.02187,0.01146,S3_MultiPort
455,41,Generator,Major Repair,0.55,82.72,37.22,0.3372,0.8627,0.03286,0.00992,S3_MultiPort
474,41,Pitch/Hydraulic System,Minor Repair,0.35,100.1,65.06,0.1736,0.5507,0.04374,0.02292,S3_MultiPort
478,41,Electrical Components,Major Repair,0.55,122.12,54.95,0.0562,0.6763,0.05894,0.01779,S3_MultiPort
498,41,Service Items,Minor Repair,0.35,48.99,31.85,0.7457,0.9049,0.01498,0.00785,S3_MultiPort
520,41,Contactor/Circuit/Relay,Minor Repair,0.35,117.89,76.63,0.0716,0.4074,0.05591,0.0293,S3_MultiPort
583,41,Yaw System,Minor Repair,0.35,100.78,65.51,0.1684,0.5451,0.04419,0.02316,S3_MultiPort
647,41,Pumps/Motors,Minor Repair,0.35,137.47,89.35,0.0208,0.2676,0.07039,0.03689,S3_MultiPort
680,41,Pitch/Hydraulic System,Minor Repair,0.35,95.06,61.79,0.2145,0.592,0.04048,0.02121,S3_MultiPort
697,41,Safety,Minor Repair,0.35,107.51,69.88,0.1232,0.4901,0.04868,0.02551,S3_MultiPort
716,41,Hub,Minor Repair,0.35,109.31,71.05,0.1128,0.4755,0.04991,0.02616,S3_MultiPort
716,41,Pitch/Hydraulic System,Minor Repair,0.35,63.79,41.46,0.5668,0.8242,0.02225,0.01166,S3_MultiPort
859,41,Blades,Minor Repair,0.35,164.99,107.25,0.0022,0.1248,0.09256,0.0485,S3_MultiPort
864,41,Pumps/Motors,Minor Repair,0.35,119.35,77.58,0.066,0.3961,0.05695,0.02984,S3_MultiPort
918,41,Blades,Minor Repair,0.35,114.25,74.26,0.0874,0.436,0.05333,0.02795,S3_MultiPort
1026,41,Generator,Major Repair,0.55,118.22,53.2,0.0703,0.6972,0.05614,0.01695,S3_MultiPort
104,42,Tower/Foundation,Minor Repair,0.35,22.49,14.62,0.959,0.9858,0.00466,0.00244,S3_MultiPort
176,42,Sensors,Minor Repair,0.35,76.93,50.01,0.4038,0.7342,0.02947,0.01544,S3_MultiPort
213,42,Service Items,Minor Repair,0.35,73.21,47.58,0.4489,0.7612,0.02735,0.01434,S3_MultiPort
302,42,Generator,Minor Repair,0.35,58.69,38.15,0.6307,0.8547,0.01964,0.01029,S3_MultiPort
369,42,Yaw System,Minor Repair,0.35,92.06,59.84,0.2416,0.6164,0.03858,0.02022,S3_MultiPort
401,42,Controls,Minor Repair,0.35,99.35,64.58,0.1793,0.5569,0.04325,0.02266,S3_MultiPort
423,42,Electrical Components,Minor Repair,0.35,112.15,72.9,0.0976,0.4527,0.05187,0.02718,S3_MultiPort
437,42,Blades,Minor Repair,0.35,74.2,48.23,0.4368,0.7542,0.02791,0.01463,S3_MultiPort
439,42,Electrical Components,Minor Repair,0.35,73.9,48.03,0.4404,0.7563,0.02774,0.01454,S3_MultiPort
447,42,Service Items,Minor Repair,0.35,80.58,52.38,0.3612,0.7069,0.03159,0.01656,S3_MultiPort
498,42,Service Items,Minor Repair,0.35,60.38,39.25,0.6096,0.8449,0.02049,0.01074,S3_MultiPort
507,42,Heaters/Coolers,Minor Repair,0.35,118.75,77.19,0.0683,0.4008,0.05651,0.02962,S3_MultiPort
544,42,Heaters/Coolers,Minor Repair,0.35,82.19,53.42,0.3431,0.6946,0.03254,0.01705,S3_MultiPort
551,42,Generator,Minor Repair,0.35,73.15,47.55,0.4496,0.7616,0.02732,0.01432,S3_MultiPort
575,42,Gearbox,Major Replacement,0.9,120.71,12.07,0.061,0.9912,0.05792,0.00183,S3_MultiPort
625,42,Pitch/Hydraulic System,Minor Repair,0.35,126.82,82.43,0.0423,0.3403,0.06237,0.03269,S3_MultiPort
684,42,Controls,Major Repair,0.55,104.58,47.06,0.1417,0.7669,0.04671,0.0141,S3_MultiPort
739,42,Pumps/Motors,Major Repair,0.55,124.39,55.98,0.0491,0.664,0.06059,0.01829,S3_MultiPort
762,42,Pitch/Hydraulic System,Minor Repair,0.35,101.43,65.93,0.1636,0.5398,0.04462,0.02338,S3_MultiPort
829,42,Gearbox,Major Replacement,0.9,48.07,4.81,0.7559,0.9991,0.01456,0.00046,S3_MultiPort
839,42,Generator,Major Repair,0.55,87.55,39.4,0.2857,0.8435,0.03577,0.0108,S3_MultiPort
966,42,Tower/Foundation,Minor Repair,0.35,137.62,89.45,0.0206,0.2666,0.07051,0.03695,S3_MultiPort
1047,42,Power Supply/Converter,Minor Repair,0.35,157.21,102.18,0.0045,0.1582,0.08608,0.04511,S3_MultiPort
1059,42,Controls,Minor Repair,0.35,100.06,65.04,0.1739,0.551,0.04371,0.02291,S3_MultiPort
162,43,Tower/Foundation,Major Repair,0.55,58.45,26.3,0.6336,0.9399,0.01952,0.00589,S3_MultiPort
186,43,Controls,Major Repair,0.55,66.13,29.76,0.5373,0.9191,0.02349,0.00709,S3_MultiPort
213,43,Service Items,Minor Repair,0.35,78.51,51.03,0.3852,0.7226,0.03038,0.01592,S3_MultiPort
306,43,Generator,Major Repair,0.55,97.25,43.76,0.1961,0.8015,0.04188,0.01264,S3_MultiPort
371,43,Contactor/Circuit/Relay,Minor Repair,0.35,86.92,56.5,0.2921,0.6576,0.03539,0.01855,S3_MultiPort
376,43,Pumps/Motors,Major Repair,0.55,97.67,43.95,0.1926,0.7995,0.04216,0.01273,S3_MultiPort
420,43,Pitch/Hydraulic System,Minor Repair,0.35,108.73,70.68,0.1161,0.4802,0.04952,0.02595,S3_MultiPort
453,43,Pumps/Motors,Minor Repair,0.35,54.95,35.72,0.6763,0.8753,0.01779,0.00932,S3_MultiPort
456,43,Service Items,Minor Repair,0.35,86.03,55.92,0.3014,0.6647,0.03485,0.01826,S3_MultiPort
457,43,Safety,Minor Repair,0.35,113.05,73.48,0.0931,0.4455,0.05249,0.02751,S3_MultiPort
476,43,Gearbox,Minor Repair,0.35,116.11,75.47,0.0791,0.4213,0.05464,0.02863,S3_MultiPort
498,43,Service Items,Minor Repair,0.35,61.92,40.25,0.5904,0.8357,0.02128,0.01115,S3_MultiPort
503,43,Electrical Components,Minor Repair,0.35,99.55,64.71,0.1777,0.5552,0.04338,0.02273,S3_MultiPort
537,43,Pitch/Hydraulic System,Minor Repair,0.35,87.68,56.99,0.2844,0.6516,0.03585,0.01879,S3_MultiPort
544,43,Heaters/Coolers,Minor Repair,0.35,108.37,70.44,0.1182,0.4831,0.04927,0.02582,S3_MultiPort
581,43,Controls,Minor Repair,0.35,85.76,55.74,0.3043,0.6668,0.03468,0.01818,S3_MultiPort
628,43,Yaw System,Minor Repair,0.35,120.2,78.13,0.0628,0.3896,0.05755,0.03016,S3_MultiPort
689,43,Blades,Minor Repair,0.35,128.49,83.52,0.038,0.3284,0.06361,0.03333,S3_MultiPort
693,43,Pitch/Hydraulic System,Major Repair,0.55,78.99,35.55,0.3796,0.8767,0.03066,0.00926,S3_MultiPort
734,43,Grease/Oil/Cooling Liquid,Minor Repair,0.35,113.2,73.58,0.0924,0.4443,0.0526,0.02757,S3_MultiPort
767,43,Grease/Oil/Cooling Liquid,Minor Repair,0.35,78.58,51.08,0.3843,0.722,0.03042,0.01594,S3_MultiPort
772,43,Tower/Foundation,Major Repair,0.55,112.3,50.54,0.0968,0.7282,0.05198,0.01569,S3_MultiPort
782,43,Gearbox,Major Repair,0.55,119.47,53.76,0.0655,0.6906,0.05703,0.01722,S3_MultiPort
893,43,Grease/Oil/Cooling Liquid,Minor Repair,0.35,52.08,33.85,0.7104,0.8901,0.01641,0.0086,S3_MultiPort
939,43,Controls,Minor Repair,0.35,102.74,66.78,0.1542,0.529,0.04548,0.02384,S3_MultiPort
990,43,Generator,Major Replacement,0.9,140.76,14.08,0.0165,0.9871,0.07294,0.00231,S3_MultiPort
1005,43,Gearbox,Major Replacement,0.9,85.76,8.58,0.3043,0.9962,0.03469,0.0011,S3_MultiPort
1036,43,Gearbox,Minor Repair,0.35,12.58,8.17,0.9902,0.9967,0.00195,0.00102,S3_MultiPort
1056,43,Hub,Major Repair,0.55,169.56,76.3,0.0014,0.4113,0.09643,0.02911,S3_MultiPort
1065,43,Pitch/Hydraulic System,Major Repair,0.55,88.55,39.85,0.2756,0.8394,0.03639,0.01098,S3_MultiPort
155,44,Gearbox,Major Replacement,0.9,57.33,5.73,0.6475,0.9986,0.01896,0.0006,S3_MultiPort
174,44,Generator,Major Repair,0.55,57.22,25.75,0.6487,0.9429,0.01891,0.00571,S3_MultiPort
214,44,Service Items,Minor Repair,0.35,85.88,55.82,0.303,0.6658,0.03476,0.01821,S3_MultiPort
223,44,Pitch/Hydraulic System,Minor Repair,0.35,76.14,49.49,0.4132,0.74,0.02902,0.01521,S3_MultiPort
374,44,Blades,Minor Repair,0.35,72.64,47.22,0.4558,0.7652,0.02704,0.01417,S3_MultiPort
423,44,Electrical Components,Minor Repair,0.35,94.84,61.64,0.2165,0.5938,0.04034,0.02114,S3_MultiPort
456,44,Service Items,Minor Repair,0.35,90.82,59.03,0.2533,0.6264,0.0378,0.01981,S3_MultiPort
486,44,Sensors,Minor Repair,0.35,103.74,67.43,0.1474,0.5209,0.04614,0.02418,S3_MultiPort
499,44,Service Items,Minor Repair,0.35,65.03,42.27,0.5511,0.8163,0.02291,0.012,S3_MultiPort
583,44,Contactor/Circuit/Relay,Minor Repair,0.35,127.72,83.01,0.0399,0.3339,0.06303,0.03303,S3_MultiPort
617,44,Hub,Minor Repair,0.35,114.97,74.73,0.0841,0.4303,0.05384,0.02821,S3_MultiPort
670,44,Gearbox,Minor Repair,0.35,78.73,51.18,0.3826,0.7209,0.03051,0.01599,S3_MultiPort
750,44,Hub,Minor Repair,0.35,92.73,60.28,0.2354,0.6109,0.039,0.02044,S3_MultiPort
766,44,Yaw System,Minor Repair,0.35,153.31,99.65,0.0062,0.177,0.0829,0.04344,S3_MultiPort
878,44,Heaters/Coolers,Minor Repair,0.35,135.61,88.15,0.0237,0.2796,0.06897,0.03614,S3_MultiPort
948,44,Pitch/Hydraulic System,Minor Repair,0.35,153.49,99.77,0.0061,0.1761,0.08305,0.04352,S3_MultiPort
969,44,Pitch/Hydraulic System,Minor Repair,0.35,102.77,66.8,0.1541,0.5288,0.0455,0.02384,S3_MultiPort
1072,44,Controls,Minor Repair,0.35,161.08,104.7,0.0032,0.1409,0.08928,0.04679,S3_MultiPort
1074,44,Contactor/Circuit/Relay,Major Repair,0.55,150.01,67.51,0.0081,0.5199,0.08024,0.02422,S3_MultiPort
1094,44,Generator,Major Repair,0.55,156.75,70.54,0.0046,0.4819,0.08571,0.02587,S3_MultiPort
102,45,Gearbox,Major Replacement,0.9,68.21,6.82,0.5111,0.9979,0.0246,0.00078,S3_MultiPort
178,45,Grease/Oil/Cooling Liquid,Minor Repair,0.35,78.36,50.94,0.3869,0.7236,0.0303,0.01588,S3_MultiPort
214,45,Service Items,Minor Repair,0.35,76.94,50.01,0.4037,0.7342,0.02947,0.01545,S3_MultiPort
239,45,Generator,Major Repair,0.55,85.43,38.44,0.3078,0.8521,0.03448,0.01041,S3_MultiPort
360,45,Gearbox,Major Replacement,0.9,41.82,4.18,0.8207,0.9994,0.01181,0.00037,S3_MultiPort
361,45,Hub,Major Repair,0.55,102.23,46.0,0.1579,0.7782,0.04514,0.01363,S3_MultiPort
375,45,Grease/Oil/Cooling Liquid,Minor Repair,0.35,78.94,51.31,0.3802,0.7193,0.03063,0.01605,S3_MultiPort
445,45,Grease/Oil/Cooling Liquid,Minor Repair,0.35,61.31,39.85,0.598,0.8393,0.02097,0.01099,S3_MultiPort
457,45,Service Items,Minor Repair,0.35,85.01,55.26,0.3122,0.6727,0.03423,0.01794,S3_MultiPort
472,45,Generator,Minor Repair,0.35,71.44,46.44,0.4707,0.7736,0.02637,0.01382,S3_MultiPort
499,45,Service Items,Minor Repair,0.35,61.26,39.82,0.5987,0.8397,0.02094,0.01097,S3_MultiPort
503,45,Controls,Minor Repair,0.35,89.0,57.85,0.271,0.641,0.03667,0.01922,S3_MultiPort
529,45,Hub,Minor Repair,0.35,70.0,45.5,0.4886,0.7835,0.02558,0.0134,S3_MultiPort
655,45,Pitch/Hydraulic System,Major Repair,0.55,113.89,51.25,0.0891,0.72,0.05308,0.01602,S3_MultiPort
865,45,Contactor/Circuit/Relay,Minor Repair,0.35,138.83,90.24,0.0189,0.2589,0.07144,0.03744,S3_MultiPort
867,45,Blades,Minor Repair,0.35,154.0,100.1,0.0058,0.1735,0.08347,0.04374,S3_MultiPort
935,45,Pitch/Hydraulic System,Minor Repair,0.35,89.25,58.01,0.2686,0.639,0.03682,0.0193,S3_MultiPort
972,45,Grease/Oil/Cooling Liquid,Major Repair,0.55,109.85,49.43,0.1098,0.7407,0.05028,0.01518,S3_MultiPort
974,45,Safety,Major Repair,0.55,180.2,81.09,0.0005,0.3554,0.10564,0.03189,S3_MultiPort
980,45,Pitch/Hydraulic System,Minor Repair,0.35,64.01,41.61,0.564,0.8228,0.02237,0.01172,S3_MultiPort
999,45,Electrical Components,Minor Repair,0.35,174.62,113.5,0.0009,0.0909,0.10078,0.05281,S3_MultiPort
122,46,Gearbox,Minor Repair,0.35,59.73,38.82,0.6178,0.8487,0.02016,0.01056,S3_MultiPort
189,46,Pitch/Hydraulic System,Major Repair,0.55,52.27,23.52,0.7082,0.9542,0.0165,0.00498,S3_MultiPort
215,46,Service Items,Minor Repair,0.35,47.21,30.69,0.7653,0.9129,0.01417,0.00742,S3_MultiPort
373,46,Sensors,Minor Repair,0.35,96.29,62.59,0.2041,0.582,0.04126,0.02162,S3_MultiPort
399,46,Blades,Minor Repair,0.35,67.07,43.6,0.5254,0.8031,0.02399,0.01257,S3_MultiPort
425,46,Gearbox,Minor Repair,0.35,81.82,53.18,0.3472,0.6974,0.03232,0.01694,S3_MultiPort
457,46,Service Items,Minor Repair,0.35,65.69,42.7,0.5429,0.8121,0.02325,0.01218,S3_MultiPort
499,46,Service Items,Minor Repair,0.35,48.7,31.65,0.749,0.9062,0.01484,0.00778,S3_MultiPort
635,46,Heaters/Coolers,Minor Repair,0.35,118.86,77.26,0.0678,0.3999,0.0566,0.02966,S3_MultiPort
690,46,Gearbox,Minor Repair,0.35,91.18,59.27,0.2498,0.6235,0.03803,0.01993,S3_MultiPort
746,46,Safety,Minor Repair,0.35,143.47,93.26,0.0135,0.2306,0.07505,0.03933,S3_MultiPort
865,46,Contactor/Circuit/Relay,Minor Repair,0.35,126.09,81.96,0.0442,0.3456,0.06184,0.0324,S3_MultiPort
944,46,Pitch/Hydraulic System,Minor Repair,0.35,131.52,85.49,0.0313,0.3071,0.06587,0.03452,S3_MultiPort
963,46,Generator,Minor Repair,0.35,174.71,113.56,0.0009,0.0907,0.10085,0.05285,S3_MultiPort
996,46,Yaw System,Minor Repair,0.35,192.57,125.17,0.0001,0.0468,0.1167,0.06116,S3_MultiPort
1054,46,Controls,Minor Repair,0.35,186.53,121.25,0.0002,0.0591,0.11126,0.05831,S3_MultiPort
1070,46,Hub,Minor Repair,0.35,164.77,107.1,0.0023,0.1257,0.09237,0.04841,S3_MultiPort
34,47,Gearbox,Major Replacement,0.9,19.86,1.99,0.9698,0.9999,0.00387,0.00012,S3_MultiPort
67,47,Power Supply/Converter,Minor Repair,0.35,55.9,36.34,0.6649,0.8702,0.01825,0.00957,S3_MultiPort
129,47,Electrical Components,Minor Repair,0.35,70.35,45.73,0.4842,0.7811,0.02577,0.01351,S3_MultiPort
201,47,Contactor/Circuit/Relay,Minor Repair,0.35,76.21,49.53,0.4125,0.7396,0.02905,0.01523,S3_MultiPort
215,47,Service Items,Minor Repair,0.35,55.02,35.76,0.6755,0.8749,0.01782,0.00934,S3_MultiPort
337,47,Controls,Minor Repair,0.35,63.99,41.59,0.5643,0.8229,0.02235,0.01171,S3_MultiPort
369,47,Electrical Components,Minor Repair,0.35,76.73,49.87,0.4062,0.7357,0.02935,0.01538,S3_MultiPort
466,47,Blades,Minor Repair,0.35,90.85,59.05,0.253,0.6262,0.03782,0.01982,S3_MultiPort
468,47,Service Items,Minor Repair,0.35,71.76,46.65,0.4667,0.7714,0.02655,0.01391,S3_MultiPort
500,47,Service Items,Minor Repair,0.35,51.65,33.57,0.7154,0.8922,0.01621,0.00849,S3_MultiPort
532,47,Sensors,Minor Repair,0.35,127.65,82.97,0.0401,0.3344,0.06298,0.03301,S3_MultiPort
548,47,Blades,Minor Repair,0.35,70.05,45.53,0.488,0.7832,0.02561,0.01342,S3_MultiPort
584,47,Contactor/Circuit/Relay,Minor Repair,0.35,102.53,66.65,0.1557,0.5308,0.04534,0.02376,S3_MultiPort
728,47,Pitch/Hydraulic System,Minor Repair,0.35,121.23,78.8,0.0592,0.3818,0.0583,0.03055,S3_MultiPort
756,47,Contactor/Circuit/Relay,Minor Repair,0.35,90.65,58.92,0.255,0.6278,0.03769,0.01975,S3_MultiPort
863,47,Generator,Minor Repair,0.35,178.87,116.27,0.0006,0.0784,0.10448,0.05475,S3_MultiPort
869,47,Grease/Oil/Cooling Liquid,Minor Repair,0.35,154.1,100.16,0.0058,0.1731,0.08354,0.04378,S3_MultiPort
871,47,Heaters/Coolers,Minor Repair,0.35,146.4,95.16,0.0108,0.2137,0.07736,0.04054,S3_MultiPort
879,47,Sensors,Minor Repair,0.35,131.97,85.78,0.0303,0.3041,0.06621,0.0347,S3_MultiPort
886,47,Yaw System,Minor Repair,0.35,152.09,98.86,0.0069,0.1831,0.08191,0.04293,S3_MultiPort
945,47,Pitch/Hydraulic System,Minor Repair,0.35,109.8,71.37,0.11,0.4715,0.05025,0.02633,S3_MultiPort
969,47,Tower/Foundation,Minor Repair,0.35,178.91,116.29,0.0006,0.0783,0.10451,0.05477,S3_MultiPort
984,47,Generator,Minor Repair,0.35,133.27,86.62,0.0278,0.2952,0.06719,0.03521,S3_MultiPort
35,48,Controls,Minor Repair,0.35,45.04,29.28,0.7883,0.9222,0.0132,0.00692,S3_MultiPort
56,48,Controls,Minor Repair,0.35,32.28,20.98,0.9018,0.9654,0.00801,0.0042,S3_MultiPort
215,48,Service Items,Minor Repair,0.35,44.82,29.13,0.7907,0.9231,0.0131,0.00687,S3_MultiPort
412,48,Pitch/Hydraulic System,Minor Repair,0.35,97.58,63.43,0.1934,0.5714,0.0421,0.02206,S3_MultiPort
467,48,Safety,Minor Repair,0.35,87.46,56.85,0.2866,0.6533,0.03572,0.01872,S3_MultiPort
468,48,Service Items,Minor Repair,0.35,65.13,42.33,0.5499,0.8157,0.02296,0.01203,S3_MultiPort
503,48,Service Items,Minor Repair,0.35,47.33,30.77,0.7639,0.9124,0.01422,0.00745,S3_MultiPort
578,48,Generator,Minor Repair,0.35,126.6,82.29,0.0428,0.3419,0.06221,0.0326,S3_MultiPort
583,48,Generator,Minor Repair,0.35,83.29,54.14,0.3309,0.6861,0.0332,0.0174,S3_MultiPort
646,48,Blades,Minor Repair,0.35,130.27,84.67,0.0339,0.3158,0.06493,0.03403,S3_MultiPort
655,48,Gearbox,Major Repair,0.55,104.0,46.8,0.1456,0.7697,0.04632,0.01398,S3_MultiPort
697,48,Safety,Minor Repair,0.35,84.85,55.15,0.314,0.6739,0.03413,0.01789,S3_MultiPort
728,48,Generator,Major Repair,0.55,74.14,33.36,0.4375,0.8938,0.02788,0.00842,S3_MultiPort
731,48,Electrical Components,Minor Repair,0.35,112.04,72.83,0.0981,0.4535,0.0518,0.02714,S3_MultiPort
746,48,Sensors,Major Repair,0.55,160.71,72.32,0.0033,0.4598,0.08897,0.02686,S3_MultiPort
856,48,Pumps/Motors,Minor Repair,0.35,160.97,104.63,0.0032,0.1414,0.0892,0.04674,S3_MultiPort
883,48,Blades,Minor Repair,0.35,118.67,77.14,0.0686,0.4013,0.05646,0.02959,S3_MultiPort
