repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
949,29,Gearbox,Major Repair,0.55,155.72,70.08,0.0051,0.4877,0.08487,0.02562,S1_NoWeather
210,30,Service Items,Minor Repair,0.35,43.3,28.14,0.8062,0.9292,0.01244,0.00652,S1_NoWeather
297,30,Electrical Components,Minor Repair,0.35,97.77,63.55,0.1918,0.5698,0.04222,0.02213,S1_NoWeather
359,30,Generator,Minor Repair,0.35,86.04,55.93,0.3013,0.6646,0.03486,0.01827,S1_NoWeather
465,30,Controls,Minor Repair,0.35,77.55,50.41,0.3965,0.7297,0.02982,0.01563,S1_NoWeather
508,30,Tower/Foundation,Major Repair,0.55,103.25,46.46,0.1507,0.7733,0.04582,0.01383,S1_NoWeather
517,30,Pumps/Motors,Minor Repair,0.35,97.39,63.3,0.1949,0.5729,0.04198,0.022,S1_NoWeather
539,30,Service Items,Minor Repair,0.35,75.14,48.84,0.4253,0.7473,0.02845,0.01491,S1_NoWeather
565,30,Generator,Minor Repair,0.35,82.93,53.9,0.3349,0.6889,0.03298,0.01728,S1_NoWeather
610,30,Blades,Minor Repair,0.35,110.25,71.66,0.1076,0.468,0.05055,0.02649,S1_NoWeather
864,30,Blades,Minor Repair,0.35,102.66,66.73,0.1548,0.5297,0.04543,0.02381,S1_NoWeather
911,30,Tower/Foundation,Major Repair,0.55,103.46,46.56,0.1492,0.7723,0.04596,0.01387,S1_NoWeather
913,30,Pitch/Hydraulic System,Minor Repair,0.35,118.68,77.14,0.0685,0.4013,0.05647,0.02959,S1_NoWeather
107,31,Pitch/Hydraulic System,Minor Repair,0.35,70.46,45.8,0.4829,0.7804,0.02583,0.01354,S1_NoWeather
209,31,Blades,Minor Repair,0.35,84.52,54.94,0.3175,0.6765,0.03393,0.01778,S1_NoWeather
210,31,Service Items,Minor Repair,0.35,49.6,32.24,0.7388,0.902,0.01526,0.008,S1_NoWeather
462,31,Pitch/Hydraulic System,Minor Repair,0.35,86.8,56.42,0.2934,0.6586,0.03532,0.01851,S1_NoWeather
481,31,Yaw System,Minor Repair,0.35,119.36,77.58,0.066,0.3961,0.05695,0.02984,S1_NoWeather
539,31,Service Items,Minor Repair,0.35,79.24,51.51,0.3766,0.717,0.03081,0.01614,S1_NoWeather
572,31,Gearbox,Major Replacement,0.9,127.95,12.8,0.0394,0.9898,0.06321,0.002,S1_NoWeather
589,31,Blades,Minor Repair,0.35,108.94,70.81,0.1149,0.4785,0.04966,0.02602,S1_NoWeather
725,31,Generator,Major Repair,0.55,128.8,57.96,0.0373,0.6397,0.06384,0.01927,S1_NoWeather
897,31,Transformer,Minor Repair,0.35,150.51,97.83,0.0078,0.1913,0.08064,0.04226,S1_NoWeather
958,31,Pitch/Hydraulic System,Minor Repair,0.35,127.42,82.82,0.0407,0.336,0.06281,0.03292,S1_NoWeather
961,31,Generator,Minor Repair,0.35,91.96,59.77,0.2425,0.6172,0.03851,0.02018,S1_NoWeather
979,31,Pumps/Motors,Major Repair,0.55,121.47,54.66,0.0584,0.6799,0.05847,0.01765,S1_NoWeather
210,32,Service Items,Minor Repair,0.35,77.6,50.44,0.3959,0.7293,0.02985,0.01565,S1_NoWeather
240,32,Grease/Oil/Cooling Liquid,Minor Repair,0.35,82.18,53.42,0.3432,0.6947,0.03254,0.01705,S1_NoWeather
258,32,Pitch/Hydraulic System,Minor Repair,0.35,71.32,46.36,0.4721,0.7744,0.02631,0.01379,S1_NoWeather
325,32,Safety,Minor Repair,0.35,90.15,58.59,0.2598,0.6318,0.03738,0.01959,S1_NoWeather
367,32,Generator,Major Repair,0.55,82.66,37.2,0.3378,0.8629,0.03282,0.00991,S1_NoWeather
489,32,Grease/Oil/Cooling Liquid,Minor Repair,0.35,79.42,51.62,0.3746,0.7157,0.03091,0.0162,S1_NoWeather
539,32,Service Items,Minor Repair,0.35,97.44,63.34,0.1945,0.5725,0.04201,0.02201,S1_NoWeather
587,32,Contactor/Circuit/Relay,Minor Repair,0.35,119.46,77.65,0.0656,0.3953,0.05702,0.02988,S1_NoWeather
618,32,Power Supply/Converter,Minor Repair,0.35,131.43,85.43,0.0314,0.3078,0.06581,0.03449,S1_NoWeather
621,32,Electrical Components,Minor Repair,0.35,123.88,80.52,0.0506,0.3619,0.06022,0.03156,S1_NoWeather
748,32,Generator,Major Replacement,0.9,90.2,9.02,0.2593,0.9957,0.03741,0.00118,S1_NoWeather
853,32,Blades,Minor Repair,0.35,135.18,87.87,0.0244,0.2824,0.06864,0.03597,S1_NoWeather
881,32,Hub,Minor Repair,0.35,157.98,102.68,0.0042,0.1547,0.08672,0.04544,S1_NoWeather
916,32,Pitch/Hydraulic System,Minor Repair,0.35,109.36,71.08,0.1125,0.4751,0.04995,0.02617,S1_NoWeather
932,32,Controls,Minor Repair,0.35,133.51,86.78,0.0274,0.2936,0.06737,0.03531,S1_NoWeather
962,32,Transformer,Minor Repair,0.35,168.24,109.36,0.0016,0.1125,0.0953,0.04994,S1_NoWeather
1057,32,Gearbox,Major Replacement,0.9,160.21,16.02,0.0034,0.9822,0.08856,0.0028,S1_NoWeather
88,33,Sensors,Minor Repair,0.35,49.54,32.2,0.7395,0.9023,0.01523,0.00798,S1_NoWeather
183,33,Contactor/Circuit/Relay,Minor Repair,0.35,36.25,23.56,0.8709,0.954,0.00953,0.00499,S1_NoWeather
211,33,Service Items,Minor Repair,0.35,51.38,33.39,0.7186,0.8935,0.01608,0.00843,S1_NoWeather
251,33,Gearbox,Minor Repair,0.35,83.51,54.28,0.3284,0.6844,0.03333,0.01747,S1_NoWeather
289,33,Gearbox,Major Repair,0.55,59.28,26.68,0.6233,0.9378,0.01994,0.00602,S1_NoWeather
497,33,Sensors,Major Repair,0.55,90.2,40.59,0.2593,0.8325,0.03741,0.01129,S1_NoWeather
515,33,Pitch/Hydraulic System,Minor Repair,0.35,122.48,79.61,0.055,0.3724,0.0592,0.03102,S1_NoWeather
539,33,Service Items,Minor Repair,0.35,79.39,51.61,0.3749,0.7159,0.0309,0.01619,S1_NoWeather
543,33,Power Supply/Converter,Minor Repair,0.35,105.41,68.52,0.1363,0.5072,0.04727,0.02477,S1_NoWeather
595,33,Pitch/Hydraulic System,Major Repair,0.55,89.61,40.32,0.265,0.8349,0.03705,0.01118,S1_NoWeather
760,33,Gearbox,Minor Repair,0.35,88.68,57.64,0.2743,0.6436,0.03647,0.01911,S1_NoWeather
845,33,Generator,Major Replacement,0.9,154.36,15.44,0.0057,0.9838,0.08375,0.00265,S1_NoWeather
897,33,Transformer,Minor Repair,0.35,152.92,99.4,0.0064,0.1789,0.08259,0.04328,S1_NoWeather
927,33,Controls,Minor Repair,0.35,150.93,98.1,0.0075,0.1891,0.08098,0.04244,S1_NoWeather
1053,33,Tower/Foundation,Minor Repair,0.35,201.37,130.89,0.0,0.0326,0.1248,0.0654,S1_NoWeather
47,34,Sensors,Major Repair,0.55,48.03,21.62,0.7563,0.9628,0.01454,0.00439,S1_NoWeather
182,34,Blades,Minor Repair,0.35,62.69,40.75,0.5807,0.831,0.02168,0.01136,S1_NoWeather
211,34,Service Items,Minor Repair,0.35,63.66,41.38,0.5685,0.825,0.02218,0.01162,S1_NoWeather
272,34,Sensors,Minor Repair,0.35,52.62,34.2,0.7041,0.8874,0.01667,0.00873,S1_NoWeather
340,34,Generator,Minor Repair,0.35,67.9,44.14,0.5149,0.7977,0.02444,0.01281,S1_NoWeather
363,34,Contactor/Circuit/Relay,Minor Repair,0.35,78.88,51.27,0.3809,0.7198,0.03059,0.01603,S1_NoWeather
463,34,Pitch/Hydraulic System,Minor Repair,0.35,61.37,39.89,0.5973,0.839,0.02099,0.011,S1_NoWeather
480,34,Transformer,Minor Repair,0.35,106.71,69.36,0.1281,0.4966,0.04814,0.02523,S1_NoWeather
522,34,Controls,Minor Repair,0.35,118.07,76.75,0.0709,0.406,0.05603,0.02936,S1_NoWeather
536,34,Generator,Minor Repair,0.35,72.14,46.89,0.4621,0.7688,0.02676,0.01402,S1_NoWeather
541,34,Service Items,Minor Repair,0.35,88.38,57.44,0.2773,0.646,0.03628,0.01901,S1_NoWeather
586,34,Electrical Components,Minor Repair,0.35,120.02,78.01,0.0635,0.391,0.05742,0.03009,S1_NoWeather
587,34,Grease/Oil/Cooling Liquid,Minor Repair,0.35,132.09,85.86,0.0301,0.3032,0.0663,0.03474,S1_NoWeather
735,34,Gearbox,Minor Repair,0.35,135.15,87.85,0.0245,0.2826,0.06862,0.03596,S1_NoWeather
923,34,Pitch/Hydraulic System,Minor Repair,0.35,84.89,55.18,0.3135,0.6736,0.03416,0.0179,S1_NoWeather
936,34,Hub,Minor Repair,0.35,178.1,115.77,0.0006,0.0805,0.1038,0.0544,S1_NoWeather
940,34,Controls,Minor Repair,0.35,124.75,81.09,0.048,0.3555,0.06085,0.03189,S1_NoWeather
1049,34,Generator,Major Repair,0.55,119.89,53.95,0.064,0.6883,0.05733,0.01731,S1_NoWeather
18,35,Pitch/Hydraulic System,Major Repair,0.55,55.49,24.97,0.6698,0.947,0.01805,0.00545,S1_NoWeather
205,35,Blades,Minor Repair,0.35,71.69,46.6,0.4676,0.7719,0.02651,0.01389,S1_NoWeather
211,35,Service Items,Minor Repair,0.35,63.77,41.45,0.567,0.8243,0.02224,0.01166,S1_NoWeather
407,35,Blades,Minor Repair,0.35,73.6,47.84,0.4441,0.7584,0.02757,0.01445,S1_NoWeather
471,35,Controls,Minor Repair,0.35,75.05,48.78,0.4264,0.748,0.02839,0.01488,S1_NoWeather
473,35,Contactor/Circuit/Relay,Minor Repair,0.35,74.19,48.23,0.4368,0.7542,0.02791,0.01463,S1_NoWeather
523,35,Safety,Minor Repair,0.35,103.87,67.51,0.1465,0.5198,0.04623,0.02423,S1_NoWeather
541,35,Service Items,Minor Repair,0.35,88.45,57.49,0.2765,0.6454,0.03633,0.01904,S1_NoWeather
582,35,Pitch/Hydraulic System,Minor Repair,0.35,105.97,68.88,0.1327,0.5026,0.04764,0.02497,S1_NoWeather
620,35,Yaw System,Minor Repair,0.35,112.58,73.18,0.0954,0.4492,0.05217,0.02734,S1_NoWeather
708,35,Generator,Major Replacement,0.9,151.23,15.12,0.0073,0.9846,0.08122,0.00257,S1_NoWeather
751,35,Gearbox,Minor Repair,0.35,113.41,73.72,0.0914,0.4426,0.05275,0.02764,S1_NoWeather
829,35,Gearbox,Minor Repair,0.35,73.72,47.92,0.4426,0.7576,0.02764,0.01449,S1_NoWeather
901,35,Hub,Minor Repair,0.35,157.25,102.21,0.0044,0.158,0.08612,0.04513,S1_NoWeather
990,35,Sensors,Major Repair,0.55,159.48,71.77,0.0037,0.4666,0.08796,0.02655,S1_NoWeather
28,36,Pumps/Motors,Minor Repair,0.35,45.97,29.88,0.7786,0.9183,0.01361,0.00713,S1_NoWeather
212,36,Service Items,Minor Repair,0.35,36.23,23.55,0.8711,0.9541,0.00952,0.00499,S1_NoWeather
281,36,Pitch/Hydraulic System,Minor Repair,0.35,91.24,59.3,0.2493,0.6231,0.03806,0.01994,S1_NoWeather
289,36,Generator,Minor Repair,0.35,87.13,56.63,0.29,0.656,0.03552,0.01861,S1_NoWeather
461,36,Power Supply/Converter,Minor Repair,0.35,104.91,68.19,0.1396,0.5113,0.04693,0.02459,S1_NoWeather
497,36,Generator,Minor Repair,0.35,85.63,55.66,0.3056,0.6678,0.03461,0.01814,S1_NoWeather
522,36,Power Supply/Converter,Minor Repair,0.35,77.19,50.17,0.4007,0.7324,0.02962,0.01552,S1_NoWeather
541,36,Service Items,Minor Repair,0.35,70.55,45.86,0.4818,0.7798,0.02588,0.01356,S1_NoWeather
652,36,Generator,Minor Repair,0.35,76.66,49.83,0.407,0.7362,0.02931,0.01536,S1_NoWeather
870,36,Tower/Foundation,Minor Repair,0.35,156.09,101.46,0.0049,0.1634,0.08517,0.04463,S1_NoWeather
965,36,Blades,Minor Repair,0.35,161.64,105.06,0.003,0.1386,0.08975,0.04703,S1_NoWeather
1030,36,Gearbox,Major Replacement,0.9,151.85,15.18,0.007,0.9844,0.08172,0.00258,S1_NoWeather
1050,36,Hub,Minor Repair,0.35,195.04,126.78,0.0001,0.0424,0.11896,0.06234,S1_NoWeather
1059,36,Pitch/Hydraulic System,Minor Repair,0.35,163.3,106.15,0.0026,0.1316,0.09114,0.04776,S1_NoWeather
54,37,Pitch/Hydraulic System,Minor Repair,0.35,46.86,30.46,0.769,0.9144,0.01401,0.00734,S1_NoWeather
212,37,Service Items,Minor Repair,0.35,53.1,34.51,0.6985,0.8849,0.0169,0.00885,S1_NoWeather
242,37,Pitch/Hydraulic System,Major Repair,0.55,57.46,25.86,0.6458,0.9423,0.01902,0.00574,S1_NoWeather
318,37,Blades,Minor Repair,0.35,94.78,61.61,0.217,0.5943,0.0403,0.02112,S1_NoWeather
404,37,Hub,Minor Repair,0.35,81.85,53.2,0.3469,0.6972,0.03234,0.01695,S1_NoWeather
516,37,Pitch/Hydraulic System,Minor Repair,0.35,64.86,42.16,0.5533,0.8174,0.02281,0.01195,S1_NoWeather
525,37,Electrical Components,Minor Repair,0.35,91.88,59.72,0.2432,0.6178,0.03847,0.02016,S1_NoWeather
531,37,Gearbox,Minor Repair,0.35,101.07,65.69,0.1663,0.5428,0.04437,0.02325,S1_NoWeather
542,37,Service Items,Minor Repair,0.35,81.51,52.98,0.3507,0.6998,0.03214,0.01684,S1_NoWeather
617,37,Generator,Major Repair,0.55,94.48,42.52,0.2196,0.8139,0.04011,0.01211,S1_NoWeather
821,37,Gearbox,Minor Repair,0.35,103.69,67.4,0.1477,0.5212,0.04612,0.02417,S1_NoWeather
832,37,Generator,Minor Repair,0.35,71.52,46.49,0.4697,0.7731,0.02641,0.01384,S1_NoWeather
894,37,Hub,Major Repair,0.55,123.2,55.44,0.0527,0.6705,0.05972,0.01803,S1_NoWeather
937,37,Controls,Minor Repair,0.35,126.4,82.16,0.0434,0.3434,0.06206,0.03252,S1_NoWeather
961,37,Blades,Minor Repair,0.35,153.61,99.85,0.006,0.1755,0.08315,0.04357,S1_NoWeather
971,37,Pumps/Motors,Major Repair,0.55,155.52,69.98,0.0051,0.4888,0.0847,0.02557,S1_NoWeather
1041,37,Generator,Major Repair,0.55,76.49,34.42,0.4091,0.8857,0.02921,0.00882,S1_NoWeather
1065,37,Power Supply/Converter,Minor Repair,0.35,154.24,100.26,0.0057,0.1724,0.08366,0.04384,S1_NoWeather
82,38,Generator,Major Repair,0.55,66.94,30.12,0.5271,0.9167,0.02392,0.00722,S1_NoWeather
212,38,Service Items,Minor Repair,0.35,36.88,23.97,0.8656,0.952,0.00978,0.00513,S1_NoWeather
258,38,Blades,Minor Repair,0.35,62.4,40.56,0.5843,0.8328,0.02153,0.01128,S1_NoWeather
281,38,Electrical Components,Minor Repair,0.35,73.74,47.93,0.4423,0.7574,0.02766,0.01449,S1_NoWeather
312,38,Generator,Minor Repair,0.35,63.12,41.03,0.5752,0.8283,0.0219,0.01148,S1_NoWeather
361,38,Pitch/Hydraulic System,Minor Repair,0.35,94.37,61.34,0.2206,0.5976,0.04004,0.02098,S1_NoWeather
542,38,Service Items,Minor Repair,0.35,70.97,46.13,0.4765,0.7768,0.02611,0.01368,S1_NoWeather
857,38,Blades,Minor Repair,0.35,121.56,79.01,0.0581,0.3793,0.05853,0.03067,S1_NoWeather
877,38,Generator,Major Repair,0.55,122.03,54.91,0.0565,0.6768,0.05887,0.01777,S1_NoWeather
888,38,Pitch/Hydraulic System,Major Repair,0.55,107.34,48.3,0.1243,0.7533,0.04857,0.01466,S1_NoWeather
896,38,Transformer,Minor Repair,0.35,154.66,100.53,0.0055,0.1703,0.084,0.04402,S1_NoWeather
906,38,Power Supply/Converter,Minor Repair,0.35,140.1,91.06,0.0173,0.251,0.07242,0.03795,S1_NoWeather
969,38,Yaw System,Minor Repair,0.35,131.27,85.32,0.0318,0.3089,0.06568,0.03442,S1_NoWeather
1047,38,Blades,Minor Repair,0.35,103.01,66.96,0.1524,0.5268,0.04566,0.02393,S1_NoWeather
11,39,Tower/Foundation,Major Repair,0.55,39.67,17.85,0.841,0.9768,0.01091,0.00329,S1_NoWeather
143,39,Pitch/Hydraulic System,Major Repair,0.55,57.73,25.98,0.6426,0.9417,0.01916,0.00578,S1_NoWeather
201,39,Sensors,Minor Repair,0.35,50.27,32.67,0.7313,0.8989,0.01556,0.00816,S1_NoWeather
212,39,Service Items,Minor Repair,0.35,48.07,31.24,0.7559,0.9091,0.01455,0.00763,S1_NoWeather
469,39,Generator,Minor Repair,0.35,89.16,57.96,0.2694,0.6397,0.03677,0.01927,S1_NoWeather
515,39,Transformer,Minor Repair,0.35,94.12,61.18,0.2228,0.5996,0.03988,0.0209,S1_NoWeather
519,39,Contactor/Circuit/Relay,Minor Repair,0.35,93.23,60.6,0.2309,0.6069,0.03931,0.0206,S1_NoWeather
526,39,Gearbox,Minor Repair,0.35,102.02,66.31,0.1594,0.535,0.045,0.02358,S1_NoWeather
533,39,Pitch/Hydraulic System,Minor Repair,0.35,81.98,53.29,0.3454,0.6962,0.03242,0.01699,S1_NoWeather
542,39,Service Items,Minor Repair,0.35,78.24,50.86,0.3883,0.7245,0.03023,0.01584,S1_NoWeather
622,39,Electrical Components,Minor Repair,0.35,120.04,78.03,0.0634,0.3908,0.05744,0.0301,S1_NoWeather
639,39,Power Supply/Converter,Minor Repair,0.35,110.97,72.13,0.1037,0.4621,0.05105,0.02675,S1_NoWeather
821,39,Gearbox,Minor Repair,0.35,104.31,67.8,0.1435,0.5162,0.04653,0.02438,S1_NoWeather
830,39,Generator,Minor Repair,0.35,101.96,66.27,0.1598,0.5355,0.04496,0.02356,S1_NoWeather
848,39,Blades,Minor Repair,0.35,172.96,112.42,0.001,0.0962,0.09934,0.05206,S1_NoWeather
920,39,Pitch/Hydraulic System,Minor Repair,0.35,86.29,56.09,0.2988,0.6626,0.035,0.01834,S1_NoWeather
161,40,Electrical Components,Major Repair,0.55,67.19,30.24,0.5239,0.9159,0.02405,0.00726,S1_NoWeather
212,40,Service Items,Minor Repair,0.35,68.65,44.62,0.5056,0.7927,0.02484,0.01302,S1_NoWeather
254,40,Electrical Components,Major Repair,0.55,44.24,19.91,0.7966,0.9696,0.01285,0.00388,S1_NoWeather
367,40,Grease/Oil/Cooling Liquid,Minor Repair,0.35,97.6,63.44,0.1932,0.5712,0.04211,0.02207,S1_NoWeather
474,40,Heaters/Coolers,Minor Repair,0.35,106.38,69.15,0.1302,0.4993,0.04792,0.02511,S1_NoWeather
535,40,Gearbox,Minor Repair,0.35,96.16,62.51,0.2051,0.583,0.04118,0.02158,S1_NoWeather
543,40,Service Items,Minor Repair,0.35,91.62,59.55,0.2457,0.6199,0.0383,0.02007,S1_NoWeather
584,40,Controls,Minor Repair,0.35,112.81,73.33,0.0943,0.4474,0.05233,0.02742,S1_NoWeather
589,40,Generator,Major Repair,0.55,132.72,59.72,0.0289,0.6178,0.06677,0.02016,S1_NoWeather
617,40,Hub,Minor Repair,0.35,139.13,90.43,0.0185,0.257,0.07167,0.03756,S1_NoWeather
618,40,Pitch/Hydraulic System,Minor Repair,0.35,100.77,65.5,0.1685,0.5452,0.04418,0.02315,S1_NoWeather
625,40,Tower/Foundation,Major Repair,0.55,123.11,55.4,0.053,0.671,0.05966,0.01801,S1_NoWeather
850,40,Blades,Minor Repair,0.35,146.07,94.95,0.0111,0.2155,0.0771,0.04041,S1_NoWeather
923,40,Pitch/Hydraulic System,Minor Repair,0.35,82.5,53.63,0.3396,0.6922,0.03273,0.01715,S1_NoWeather
930,40,Pitch/Hydraulic System,Minor Repair,0.35,54.63,35.51,0.6803,0.877,0.01763,0.00924,S1_NoWeather
1046,40,Blades,Minor Repair,0.35,115.95,75.37,0.0797,0.4226,0.05453,0.02857,S1_NoWeather
164,41,Heaters/Coolers,Minor Repair,0.35,34.58,22.48,0.8844,0.959,0.00888,0.00465,S1_NoWeather
182,41,Controls,Minor Repair,0.35,34.28,22.28,0.8868,0.9599,0.00876,0.00459,S1_NoWeather
213,41,Service Items,Minor Repair,0.35,46.35,30.13,0.7745,0.9166,0.01378,0.00722,S1_NoWeather
323,41,Contactor/Circuit/Relay,Minor Repair,0.35,63.3,41.15,0.5729,0.8272,0.022,0.01153,S1_NoWeather
515,41,Blades,Minor Repair,0.35,124.99,81.24,0.0473,0.3537,0.06103,0.03198,S1_NoWeather
515,41,Pitch/Hydraulic System,Minor Repair,0.35,104.64,68.01,0.1413,0.5135,0.04675,0.0245,S1_NoWeather
543,41,Service Items,Minor Repair,0.35,77.13,50.13,0.4015,0.7328,0.02958,0.0155,S1_NoWeather
592,41,Generator,Major Repair,0.55,111.65,50.24,0.1002,0.7316,0.05152,0.01555,S1_NoWeather
608,41,Generator,Minor Repair,0.35,51.24,33.31,0.7201,0.8942,0.01602,0.0084,S1_NoWeather
855,41,Blades,Minor Repair,0.35,126.24,82.06,0.0438,0.3445,0.06195,0.03246,S1_NoWeather
868,41,Tower/Foundation,Major Repair,0.55,132.03,59.41,0.0302,0.6217,0.06625,0.02,S1_NoWeather
1043,41,Generator,Minor Repair,0.35,95.31,61.95,0.2124,0.59,0.04064,0.02129,S1_NoWeather
3,42,Generator,Major Repair,0.55,26.83,12.07,0.9369,0.9912,0.00607,0.00183,S1_NoWeather
185,42,Pitch/Hydraulic System,Minor Repair,0.35,51.71,33.61,0.7147,0.8919,0.01624,0.00851,S1_NoWeather
214,42,Service Items,Minor Repair,0.35,70.16,45.61,0.4866,0.7824,0.02567,0.01345,S1_NoWeather
223,42,Generator,Major Repair,0.55,43.07,19.38,0.8084,0.9715,0.01235,0.00373,S1_NoWeather
488,42,Blades,Minor Repair,0.35,80.6,52.39,0.361,0.7067,0.0316,0.01656,S1_NoWeather
516,42,Controls,Minor Repair,0.35,101.48,65.96,0.1633,0.5394,0.04464,0.0234,S1_NoWeather
544,42,Service Items,Minor Repair,0.35,92.61,60.19,0.2365,0.612,0.03892,0.0204,S1_NoWeather
581,42,Transformer,Minor Repair,0.35,95.41,62.02,0.2115,0.5891,0.0407,0.02133,S1_NoWeather
627,42,Electrical Components,Minor Repair,0.35,92.06,59.84,0.2416,0.6164,0.03858,0.02022,S1_NoWeather
725,42,Generator,Major Replacement,0.9,89.38,8.94,0.2673,0.9958,0.03691,0.00117,S1_NoWeather
753,42,Gearbox,Minor Repair,0.35,105.08,68.3,0.1384,0.5099,0.04705,0.02465,S1_NoWeather
824,42,Hub,Minor Repair,0.35,162.06,105.34,0.0029,0.1368,0.0901,0.04722,S1_NoWeather
873,42,Tower/Foundation,Minor Repair,0.35,134.12,87.18,0.0263,0.2895,0.06784,0.03555,S1_NoWeather
915,42,Pitch/Hydraulic System,Minor Repair,0.35,113.61,73.85,0.0904,0.441,0.05289,0.02771,S1_NoWeather
943,42,Hub,Minor Repair,0.35,122.34,79.52,0.0555,0.3734,0.0591,0.03097,S1_NoWeather
958,42,Yaw System,Minor Repair,0.35,151.12,98.23,0.0074,0.1881,0.08114,0.04252,S1_NoWeather
973,42,Pumps/Motors,Major Repair,0.55,148.03,66.61,0.0095,0.5312,0.07866,0.02374,S1_NoWeather
992,42,Gearbox,Minor Repair,0.35,102.3,66.5,0.1573,0.5326,0.04519,0.02368,S1_NoWeather
1054,42,Power Supply/Converter,Minor Repair,0.35,176.99,115.05,0.0007,0.0837,0.10284,0.05389,S1_NoWeather
214,43,Service Items,Minor Repair,0.35,65.51,42.58,0.5451,0.8133,0.02316,0.01214,S1_NoWeather
259,43,Heaters/Coolers,Minor Repair,0.35,47.53,30.9,0.7618,0.9115,0.01431,0.0075,S1_NoWeather
267,43,Controls,Minor Repair,0.35,49.91,32.44,0.7353,0.9006,0.0154,0.00807,S1_NoWeather
358,43,Generator,Minor Repair,0.35,103.52,67.29,0.1489,0.5227,0.046,0.02411,S1_NoWeather
438,43,Blades,Minor Repair,0.35,89.04,57.88,0.2707,0.6407,0.03669,0.01923,S1_NoWeather
537,43,Pumps/Motors,Minor Repair,0.35,91.42,59.42,0.2476,0.6216,0.03817,0.02,S1_NoWeather
600,43,Gearbox,Major Replacement,0.9,93.43,9.34,0.229,0.9953,0.03944,0.00125,S1_NoWeather
836,43,Hub,Minor Repair,0.35,104.56,67.97,0.1418,0.5141,0.0467,0.02447,S1_NoWeather
875,43,Tower/Foundation,Minor Repair,0.35,131.08,85.2,0.0322,0.3102,0.06554,0.03435,S1_NoWeather
903,43,Power Supply/Converter,Minor Repair,0.35,153.46,99.75,0.0061,0.1762,0.08303,0.04351,S1_NoWeather
942,43,Controls,Minor Repair,0.35,86.44,56.19,0.2971,0.6614,0.0351,0.01839,S1_NoWeather
960,43,Yaw System,Minor Repair,0.35,150.01,97.5,0.0081,0.194,0.08024,0.04205,S1_NoWeather
972,43,Generator,Minor Repair,0.35,154.29,100.29,0.0057,0.1721,0.0837,0.04386,S1_NoWeather
976,43,Generator,Major Repair,0.55,101.29,45.58,0.1647,0.7827,0.04452,0.01344,S1_NoWeather
21,44,Generator,Minor Repair,0.35,50.67,32.93,0.7267,0.897,0.01575,0.00825,S1_NoWeather
148,44,Blades,Minor Repair,0.35,34.14,22.19,0.8879,0.9603,0.00871,0.00456,S1_NoWeather
214,44,Service Items,Minor Repair,0.35,46.82,30.43,0.7695,0.9146,0.01399,0.00733,S1_NoWeather
291,44,Generator,Major Repair,0.55,71.93,32.37,0.4645,0.9011,0.02665,0.00804,S1_NoWeather
297,44,Tower/Foundation,Minor Repair,0.35,87.96,57.17,0.2815,0.6493,0.03603,0.01888,S1_NoWeather
404,44,Generator,Minor Repair,0.35,45.37,29.49,0.7849,0.9208,0.01335,0.00699,S1_NoWeather
466,44,Yaw System,Minor Repair,0.35,79.92,51.95,0.3688,0.7119,0.0312,0.01635,S1_NoWeather
700,44,Gearbox,Major Replacement,0.9,132.96,13.3,0.0284,0.9888,0.06695,0.00212,S1_NoWeather
861,44,Blades,Minor Repair,0.35,109.19,70.97,0.1135,0.4765,0.04983,0.02611,S1_NoWeather
906,44,Power Supply/Converter,Minor Repair,0.35,136.04,88.42,0.023,0.2768,0.06929,0.03631,S1_NoWeather
916,44,Pitch/Hydraulic System,Minor Repair,0.35,109.24,71.0,0.1132,0.4761,0.04986,0.02613,S1_NoWeather
937,44,Generator,Minor Repair,0.35,105.49,68.57,0.1358,0.5065,0.04732,0.0248,S1_NoWeather
965,44,Generator,Minor Repair,0.35,72.57,47.17,0.4567,0.7657,0.027,0.01415,S1_NoWeather
969,44,Yaw System,Minor Repair,0.35,112.95,73.42,0.0936,0.4463,0.05242,0.02747,S1_NoWeather
1073,44,Generator,Major Replacement,0.9,62.17,6.22,0.5872,0.9983,0.02141,0.00068,S1_NoWeather
175,45,Blades,Minor Repair,0.35,47.32,30.76,0.764,0.9124,0.01422,0.00745,S1_NoWeather
217,45,Service Items,Minor Repair,0.35,61.36,39.89,0.5973,0.839,0.02099,0.011,S1_NoWeather
325,45,Controls,Minor Repair,0.35,87.4,56.81,0.2872,0.6538,0.03569,0.0187,S1_NoWeather
466,45,Controls,Minor Repair,0.35,72.81,47.33,0.4537,0.764,0.02713,0.01422,S1_NoWeather
523,45,Grease/Oil/Cooling Liquid,Minor Repair,0.35,68.95,44.82,0.5017,0.7906,0.02501,0.0131,S1_NoWeather
547,45,Gearbox,Minor Repair,0.35,84.49,54.92,0.3178,0.6767,0.03392,0.01777,S1_NoWeather
585,45,Electrical Components,Minor Repair,0.35,95.27,61.93,0.2127,0.5902,0.04061,0.02128,S1_NoWeather
824,45,Hub,Minor Repair,0.35,150.69,97.95,0.0077,0.1904,0.08079,0.04234,S1_NoWeather
864,45,Blades,Minor Repair,0.35,103.76,67.44,0.1472,0.5207,0.04616,0.02419,S1_NoWeather
