repair_day_idx,turbine_id,component,severity,rf,age_before_wk,age_after_wk,rel_before,rel_after,hazard_before,hazard_after,strategy
757,39,Sensors,Minor Repair,0.35,75.27,48.92,0.4238,0.7464,0.02852,0.01494,S2_WeatherCTV
773,39,Tower/Foundation,Major Repair,0.55,120.2,54.09,0.0628,0.6867,0.05755,0.01737,S2_WeatherCTV
837,39,Pitch/Hydraulic System,Minor Repair,0.35,89.21,57.99,0.2689,0.6393,0.0368,0.01929,S2_WeatherCTV
873,39,Pitch/Hydraulic System,Minor Repair,0.35,62.99,40.94,0.5769,0.8291,0.02183,0.01144,S2_WeatherCTV
896,39,Blades,Minor Repair,0.35,139.18,90.46,0.0185,0.2567,0.07171,0.03758,S2_WeatherCTV
939,39,Blades,Minor Repair,0.35,97.46,63.35,0.1943,0.5723,0.04202,0.02202,S2_WeatherCTV
961,39,Hub,Minor Repair,0.35,146.53,95.24,0.0107,0.213,0.07746,0.04059,S2_WeatherCTV
988,39,Generator,Major Repair,0.55,100.68,45.3,0.1692,0.7856,0.04412,0.01332,S2_WeatherCTV
992,39,Gearbox,Minor Repair,0.35,169.22,109.99,0.0015,0.109,0.09614,0.05038,S2_WeatherCTV
1048,39,Pitch/Hydraulic System,Minor Repair,0.35,65.94,42.86,0.5396,0.8105,0.02339,0.01226,S2_WeatherCTV
2,40,Generator,Minor Repair,0.35,55.47,36.05,0.6701,0.8725,0.01804,0.00945,S2_WeatherCTV
211,40,Service Items,Minor Repair,0.35,82.63,53.71,0.3381,0.6912,0.03281,0.01719,S2_WeatherCTV
298,40,Tower/Foundation,Minor Repair,0.35,67.76,44.04,0.5168,0.7986,0.02436,0.01276,S2_WeatherCTV
375,40,Pitch/Hydraulic System,Minor Repair,0.35,105.28,68.43,0.1371,0.5083,0.04718,0.02472,S2_WeatherCTV
379,40,Pumps/Motors,Minor Repair,0.35,91.83,59.69,0.2437,0.6182,0.03843,0.02014,S2_WeatherCTV
379,40,Grease/Oil/Cooling Liquid,Minor Repair,0.35,91.94,59.76,0.2427,0.6174,0.0385,0.02018,S2_WeatherCTV
471,40,Electrical Components,Minor Repair,0.35,84.84,55.15,0.314,0.674,0.03413,0.01789,S2_WeatherCTV
491,40,Hub,Minor Repair,0.35,107.29,69.74,0.1246,0.4919,0.04853,0.02543,S2_WeatherCTV
502,40,Service Items,Minor Repair,0.35,94.71,61.56,0.2176,0.5948,0.04026,0.0211,S2_WeatherCTV
555,40,Service Items,Minor Repair,0.35,69.56,45.22,0.4941,0.7865,0.02534,0.01328,S2_WeatherCTV
612,40,Gearbox,Minor Repair,0.35,138.5,90.03,0.0194,0.261,0.07119,0.03731,S2_WeatherCTV
623,40,Contactor/Circuit/Relay,Minor Repair,0.35,107.94,70.16,0.1207,0.4866,0.04898,0.02567,S2_WeatherCTV
645,40,Pitch/Hydraulic System,Minor Repair,0.35,106.43,69.18,0.1298,0.4989,0.04795,0.02513,S2_WeatherCTV
694,40,Generator,Major Repair,0.55,134.05,60.32,0.0264,0.6103,0.06778,0.02046,S2_WeatherCTV
725,40,Blades,Minor Repair,0.35,149.58,97.23,0.0084,0.1963,0.0799,0.04187,S2_WeatherCTV
743,40,Contactor/Circuit/Relay,Minor Repair,0.35,82.16,53.41,0.3434,0.6948,0.03253,0.01705,S2_WeatherCTV
797,40,Controls,Minor Repair,0.35,148.44,96.49,0.0092,0.2024,0.07898,0.04139,S2_WeatherCTV
913,40,Pitch/Hydraulic System,Minor Repair,0.35,106.18,69.02,0.1314,0.5009,0.04778,0.02504,S2_WeatherCTV
937,40,Sensors,Minor Repair,0.35,158.09,102.76,0.0041,0.1541,0.08681,0.04549,S2_WeatherCTV
1004,40,Blades,Minor Repair,0.35,134.23,87.25,0.0261,0.2888,0.06792,0.03559,S2_WeatherCTV
1041,40,Controls,Major Repair,0.55,131.49,59.17,0.0313,0.6247,0.06585,0.01988,S2_WeatherCTV
1062,40,Gearbox,Major Repair,0.55,153.03,68.86,0.0063,0.5029,0.08267,0.02496,S2_WeatherCTV
36,41,Grease/Oil/Cooling Liquid,Minor Repair,0.35,56.14,36.49,0.662,0.8689,0.01837,0.00963,S2_WeatherCTV
80,41,Controls,Minor Repair,0.35,32.1,20.86,0.9031,0.9659,0.00794,0.00416,S2_WeatherCTV
127,41,Safety,Minor Repair,0.35,56.91,36.99,0.6526,0.8647,0.01875,0.00983,S2_WeatherCTV
176,41,Pitch/Hydraulic System,Major Repair,0.55,38.23,17.21,0.8539,0.9788,0.01033,0.00312,S2_WeatherCTV
212,41,Service Items,Minor Repair,0.35,43.01,27.95,0.8091,0.9304,0.01232,0.00645,S2_WeatherCTV
406,41,Electrical Components,Minor Repair,0.35,102.72,66.77,0.1544,0.5292,0.04547,0.02383,S2_WeatherCTV
466,41,Generator,Minor Repair,0.35,79.89,51.93,0.3692,0.7122,0.03119,0.01634,S2_WeatherCTV
490,41,Tower/Foundation,Major Repair,0.55,84.12,37.85,0.3219,0.8573,0.03369,0.01017,S2_WeatherCTV
497,41,Pitch/Hydraulic System,Minor Repair,0.35,62.21,40.43,0.5868,0.8339,0.02143,0.01123,S2_WeatherCTV
503,41,Service Items,Minor Repair,0.35,68.95,44.82,0.5017,0.7906,0.02501,0.0131,S2_WeatherCTV
557,41,Service Items,Minor Repair,0.35,52.82,34.33,0.7017,0.8863,0.01677,0.00879,S2_WeatherCTV
564,41,Yaw System,Minor Repair,0.35,118.41,76.97,0.0696,0.4034,0.05627,0.02949,S2_WeatherCTV
583,41,Controls,Minor Repair,0.35,92.86,60.36,0.2342,0.6099,0.03908,0.02048,S2_WeatherCTV
608,41,Power Supply/Converter,Minor Repair,0.35,137.87,89.62,0.0203,0.265,0.0707,0.03705,S2_WeatherCTV
749,41,Pitch/Hydraulic System,Minor Repair,0.35,76.43,49.68,0.4097,0.7379,0.02918,0.01529,S2_WeatherCTV
775,41,Blades,Minor Repair,0.35,156.1,101.47,0.0049,0.1634,0.08518,0.04464,S2_WeatherCTV
798,41,Pitch/Hydraulic System,Minor Repair,0.35,56.68,36.84,0.6554,0.8659,0.01864,0.00977,S2_WeatherCTV
799,41,Blades,Minor Repair,0.35,105.47,68.55,0.1359,0.5067,0.0473,0.02479,S2_WeatherCTV
867,41,Electrical Components,Major Repair,0.55,128.77,57.95,0.0374,0.6399,0.06382,0.01926,S2_WeatherCTV
882,41,Blades,Minor Repair,0.35,79.55,51.71,0.373,0.7147,0.03099,0.01624,S2_WeatherCTV
904,41,Pumps/Motors,Minor Repair,0.35,172.82,112.33,0.001,0.0967,0.09922,0.052,S2_WeatherCTV
931,41,Contactor/Circuit/Relay,Minor Repair,0.35,144.27,93.78,0.0127,0.2259,0.07568,0.03966,S2_WeatherCTV
1008,41,Generator,Minor Repair,0.35,128.93,83.8,0.037,0.3253,0.06393,0.0335,S2_WeatherCTV
1042,41,Yaw System,Minor Repair,0.35,143.97,93.58,0.013,0.2277,0.07544,0.03953,S2_WeatherCTV
99,42,Pitch/Hydraulic System,Minor Repair,0.35,48.15,31.3,0.755,0.9087,0.01459,0.00765,S2_WeatherCTV
212,42,Service Items,Minor Repair,0.35,49.64,32.26,0.7384,0.9019,0.01527,0.008,S2_WeatherCTV
215,42,Gearbox,Major Repair,0.55,84.81,38.16,0.3144,0.8546,0.03411,0.0103,S2_WeatherCTV
237,42,Pitch/Hydraulic System,Minor Repair,0.35,50.3,32.69,0.7309,0.8987,0.01558,0.00816,S2_WeatherCTV
503,42,Service Items,Minor Repair,0.35,73.26,47.62,0.4482,0.7608,0.02739,0.01435,S2_WeatherCTV
522,42,Tower/Foundation,Major Repair,0.55,125.34,56.4,0.0463,0.6588,0.06128,0.0185,S2_WeatherCTV
554,42,Generator,Minor Repair,0.35,108.32,70.41,0.1185,0.4836,0.04923,0.0258,S2_WeatherCTV
557,42,Service Items,Minor Repair,0.35,55.62,36.15,0.6683,0.8717,0.01812,0.00949,S2_WeatherCTV
574,42,Hub,Major Repair,0.55,127.69,57.46,0.04,0.6458,0.06301,0.01902,S2_WeatherCTV
580,42,Contactor/Circuit/Relay,Minor Repair,0.35,100.91,65.59,0.1675,0.5441,0.04427,0.0232,S2_WeatherCTV
589,42,Pumps/Motors,Minor Repair,0.35,114.11,74.17,0.088,0.437,0.05324,0.0279,S2_WeatherCTV
601,42,Yaw System,Minor Repair,0.35,132.06,85.84,0.0302,0.3035,0.06628,0.03473,S2_WeatherCTV
645,42,Controls,Major Repair,0.55,118.1,53.14,0.0708,0.6979,0.05605,0.01692,S2_WeatherCTV
689,42,Generator,Major Repair,0.55,88.41,39.78,0.277,0.84,0.0363,0.01096,S2_WeatherCTV
704,42,Contactor/Circuit/Relay,Minor Repair,0.35,81.59,53.03,0.3498,0.6992,0.03219,0.01687,S2_WeatherCTV
743,42,Power Supply/Converter,Minor Repair,0.35,117.6,76.44,0.0728,0.4097,0.0557,0.02919,S2_WeatherCTV
939,42,Grease/Oil/Cooling Liquid,Minor Repair,0.35,146.21,95.04,0.0109,0.2148,0.07721,0.04046,S2_WeatherCTV
993,42,Gearbox,Minor Repair,0.35,148.16,96.31,0.0094,0.2039,0.07876,0.04128,S2_WeatherCTV
153,43,Generator,Minor Repair,0.35,74.47,48.4,0.4335,0.7522,0.02807,0.01471,S2_WeatherCTV
212,43,Service Items,Minor Repair,0.35,52.16,33.91,0.7094,0.8896,0.01645,0.00862,S2_WeatherCTV
321,43,Hub,Minor Repair,0.35,81.29,52.84,0.3531,0.7015,0.03201,0.01678,S2_WeatherCTV
356,43,Pumps/Motors,Minor Repair,0.35,80.82,52.53,0.3585,0.7051,0.03173,0.01663,S2_WeatherCTV
480,43,Safety,Minor Repair,0.35,85.59,55.63,0.3061,0.6682,0.03458,0.01812,S2_WeatherCTV
503,43,Service Items,Minor Repair,0.35,74.91,48.69,0.4281,0.749,0.02831,0.01484,S2_WeatherCTV
558,43,Service Items,Minor Repair,0.35,56.69,36.85,0.6553,0.8659,0.01864,0.00977,S2_WeatherCTV
633,43,Pitch/Hydraulic System,Minor Repair,0.35,132.94,86.41,0.0285,0.2975,0.06694,0.03508,S2_WeatherCTV
677,43,Pitch/Hydraulic System,Minor Repair,0.35,92.41,60.07,0.2384,0.6136,0.0388,0.02033,S2_WeatherCTV
688,43,Generator,Major Repair,0.55,124.4,55.98,0.049,0.6639,0.0606,0.01829,S2_WeatherCTV
800,43,Generator,Minor Repair,0.35,71.98,46.79,0.464,0.7698,0.02667,0.01398,S2_WeatherCTV
801,43,Pumps/Motors,Minor Repair,0.35,114.53,74.45,0.0861,0.4337,0.05353,0.02805,S2_WeatherCTV
811,43,Electrical Components,Minor Repair,0.35,131.65,85.57,0.031,0.3062,0.06597,0.03457,S2_WeatherCTV
858,43,Gearbox,Major Repair,0.55,128.14,57.66,0.0389,0.6434,0.06335,0.01912,S2_WeatherCTV
858,43,Pitch/Hydraulic System,Minor Repair,0.35,80.07,52.04,0.3671,0.7108,0.03129,0.0164,S2_WeatherCTV
896,43,Blades,Minor Repair,0.35,174.07,113.14,0.0009,0.0927,0.1003,0.05256,S2_WeatherCTV
930,43,Contactor/Circuit/Relay,Minor Repair,0.35,151.59,98.53,0.0071,0.1857,0.08151,0.04272,S2_WeatherCTV
980,43,Generator,Major Replacement,0.9,71.79,7.18,0.4664,0.9976,0.02656,0.00084,S2_WeatherCTV
1018,43,Controls,Minor Repair,0.35,155.79,101.26,0.005,0.1649,0.08492,0.0445,S2_WeatherCTV
1077,43,Hub,Minor Repair,0.35,160.84,104.55,0.0032,0.1419,0.08909,0.04669,S2_WeatherCTV
0,44,Pitch/Hydraulic System,Minor Repair,0.35,34.9,22.68,0.8819,0.9581,0.009,0.00472,S2_WeatherCTV
96,44,Electrical Components,Minor Repair,0.35,56.61,36.79,0.6563,0.8664,0.0186,0.00975,S2_WeatherCTV
213,44,Service Items,Minor Repair,0.35,59.0,38.35,0.6269,0.8529,0.01979,0.01037,S2_WeatherCTV
222,44,Transformer,Minor Repair,0.35,52.69,34.25,0.7032,0.887,0.0167,0.00875,S2_WeatherCTV
290,44,Pumps/Motors,Minor Repair,0.35,64.17,41.71,0.562,0.8218,0.02245,0.01176,S2_WeatherCTV
350,44,Blades,Minor Repair,0.35,105.0,68.25,0.139,0.5106,0.04699,0.02462,S2_WeatherCTV
375,44,Gearbox,Major Replacement,0.9,95.93,9.59,0.2071,0.995,0.04103,0.0013,S2_WeatherCTV
457,44,Blades,Major Repair,0.55,84.25,37.91,0.3204,0.8568,0.03377,0.01019,S2_WeatherCTV
503,44,Service Items,Minor Repair,0.35,79.35,51.58,0.3754,0.7162,0.03087,0.01618,S2_WeatherCTV
545,44,Pitch/Hydraulic System,Minor Repair,0.35,100.68,65.44,0.1692,0.5459,0.04412,0.02312,S2_WeatherCTV
558,44,Service Items,Minor Repair,0.35,59.58,38.72,0.6197,0.8496,0.02008,0.01052,S2_WeatherCTV
597,44,Electrical Components,Minor Repair,0.35,107.79,70.07,0.1215,0.4878,0.04888,0.02561,S2_WeatherCTV
615,44,Grease/Oil/Cooling Liquid,Minor Repair,0.35,136.82,88.93,0.0218,0.2717,0.06989,0.03663,S2_WeatherCTV
619,44,Pitch/Hydraulic System,Minor Repair,0.35,76.44,49.69,0.4096,0.7378,0.02919,0.0153,S2_WeatherCTV
659,44,Sensors,Minor Repair,0.35,112.09,72.86,0.0979,0.4532,0.05183,0.02716,S2_WeatherCTV
678,44,Contactor/Circuit/Relay,Major Repair,0.55,144.98,65.24,0.012,0.5485,0.07624,0.02301,S2_WeatherCTV
703,44,Pumps/Motors,Minor Repair,0.35,98.71,64.16,0.1843,0.5621,0.04283,0.02244,S2_WeatherCTV
754,44,Grease/Oil/Cooling Liquid,Minor Repair,0.35,103.93,67.56,0.1461,0.5193,0.04627,0.02425,S2_WeatherCTV
813,44,Pumps/Motors,Minor Repair,0.35,73.16,47.55,0.4494,0.7615,0.02733,0.01432,S2_WeatherCTV
864,44,Generator,Minor Repair,0.35,172.38,112.05,0.0011,0.0981,0.09884,0.0518,S2_WeatherCTV
908,44,Hub,Minor Repair,0.35,136.4,88.66,0.0225,0.2744,0.06957,0.03646,S2_WeatherCTV
914,44,Electrical Components,Minor Repair,0.35,115.07,74.79,0.0836,0.4295,0.05391,0.02825,S2_WeatherCTV
942,44,Hub,Minor Repair,0.35,93.66,60.88,0.2269,0.6034,0.03959,0.02075,S2_WeatherCTV
946,44,Controls,Minor Repair,0.35,150.25,97.66,0.008,0.1927,0.08043,0.04215,S2_WeatherCTV
1008,44,Generator,Minor Repair,0.35,132.05,85.83,0.0302,0.3035,0.06627,0.03473,S2_WeatherCTV
1019,44,Controls,Minor Repair,0.35,106.66,69.33,0.1284,0.497,0.04811,0.02521,S2_WeatherCTV
36,45,Pitch/Hydraulic System,Minor Repair,0.35,33.36,21.69,0.8938,0.9625,0.00842,0.00441,S2_WeatherCTV
213,45,Service Items,Minor Repair,0.35,39.46,25.65,0.8429,0.9434,0.01083,0.00567,S2_WeatherCTV
377,45,Pitch/Hydraulic System,Minor Repair,0.35,68.69,44.65,0.5051,0.7924,0.02486,0.01303,S2_WeatherCTV
463,45,Pitch/Hydraulic System,Minor Repair,0.35,56.65,36.82,0.6558,0.8661,0.01862,0.00976,S2_WeatherCTV
465,45,Electrical Components,Minor Repair,0.35,104.97,68.23,0.1392,0.5108,0.04697,0.02461,S2_WeatherCTV
504,45,Service Items,Minor Repair,0.35,66.65,43.32,0.5307,0.8059,0.02376,0.01245,S2_WeatherCTV
534,45,Power Supply/Converter,Minor Repair,0.35,114.92,74.7,0.0843,0.4307,0.0538,0.0282,S2_WeatherCTV
546,45,Gearbox,Minor Repair,0.35,118.27,76.88,0.0701,0.4044,0.05617,0.02944,S2_WeatherCTV
552,45,Safety,Minor Repair,0.35,103.87,67.52,0.1465,0.5198,0.04623,0.02423,S2_WeatherCTV
558,45,Service Items,Minor Repair,0.35,51.32,33.36,0.7192,0.8938,0.01606,0.00841,S2_WeatherCTV
569,45,Generator,Minor Repair,0.35,125.35,81.48,0.0463,0.351,0.06129,0.03212,S2_WeatherCTV
670,45,Electrical Components,Minor Repair,0.35,96.23,62.55,0.2046,0.5824,0.04123,0.0216,S2_WeatherCTV
698,45,Controls,Minor Repair,0.35,131.72,85.62,0.0309,0.3058,0.06602,0.0346,S2_WeatherCTV
709,45,Hub,Major Repair,0.55,145.88,65.64,0.0112,0.5434,0.07695,0.02323,S2_WeatherCTV
741,45,Gearbox,Minor Repair,0.35,104.88,68.17,0.1398,0.5116,0.04691,0.02458,S2_WeatherCTV
768,45,Generator,Major Repair,0.55,109.48,49.27,0.1118,0.7426,0.05003,0.0151,S2_WeatherCTV
902,45,Controls,Minor Repair,0.35,112.62,73.2,0.0953,0.4489,0.05219,0.02735,S2_WeatherCTV
905,45,Pumps/Motors,Minor Repair,0.35,143.66,93.38,0.0133,0.2295,0.0752,0.03941,S2_WeatherCTV
917,45,Contactor/Circuit/Relay,Minor Repair,0.35,173.23,112.6,0.001,0.0953,0.09958,0.05218,S2_WeatherCTV
962,45,Generator,Minor Repair,0.35,77.27,50.22,0.3998,0.7318,0.02966,0.01554,S2_WeatherCTV
1081,45,Pitch/Hydraulic System,Minor Repair,0.35,122.82,79.83,0.0539,0.3698,0.05945,0.03115,S2_WeatherCTV
213,46,Service Items,Minor Repair,0.35,72.27,46.97,0.4604,0.7678,0.02683,0.01406,S2_WeatherCTV
336,46,Controls,Minor Repair,0.35,100.78,65.51,0.1685,0.5452,0.04418,0.02315,S2_WeatherCTV
392,46,Contactor/Circuit/Relay,Minor Repair,0.35,110.75,71.99,0.1049,0.4639,0.0509,0.02668,S2_WeatherCTV
406,46,Contactor/Circuit/Relay,Minor Repair,0.35,72.99,47.44,0.4515,0.7627,0.02723,0.01427,S2_WeatherCTV
452,46,Generator,Minor Repair,0.35,81.79,53.16,0.3476,0.6977,0.0323,0.01693,S2_WeatherCTV
504,46,Service Items,Minor Repair,0.35,87.97,57.18,0.2814,0.6492,0.03604,0.01888,S2_WeatherCTV
507,46,Generator,Major Repair,0.55,61.16,27.52,0.5998,0.9329,0.02089,0.00631,S2_WeatherCTV
543,46,Contactor/Circuit/Relay,Major Repair,0.55,67.44,30.35,0.5207,0.9152,0.02419,0.0073,S2_WeatherCTV
546,46,Sensors,Minor Repair,0.35,116.82,75.93,0.076,0.4158,0.05514,0.0289,S2_WeatherCTV
558,46,Service Items,Minor Repair,0.35,65.18,42.37,0.5492,0.8154,0.02298,0.01204,S2_WeatherCTV
616,46,Hub,Minor Repair,0.35,132.9,86.38,0.0285,0.2977,0.06691,0.03506,S2_WeatherCTV
647,46,Blades,Minor Repair,0.35,120.97,78.63,0.0601,0.3838,0.05811,0.03045,S2_WeatherCTV
682,46,Safety,Minor Repair,0.35,143.08,93.0,0.0139,0.2329,0.07475,0.03917,S2_WeatherCTV
735,46,Pumps/Motors,Minor Repair,0.35,136.26,88.57,0.0227,0.2754,0.06946,0.0364,S2_WeatherCTV
747,46,Pitch/Hydraulic System,Minor Repair,0.35,151.11,98.22,0.0074,0.1882,0.08113,0.04251,S2_WeatherCTV
751,46,Heaters/Coolers,Minor Repair,0.35,132.54,86.15,0.0292,0.3002,0.06664,0.03492,S2_WeatherCTV
789,46,Controls,Minor Repair,0.35,129.51,84.18,0.0356,0.3212,0.06436,0.03373,S2_WeatherCTV
911,46,Generator,Major Repair,0.55,84.52,38.04,0.3175,0.8557,0.03394,0.01024,S2_WeatherCTV
973,46,Controls,Major Repair,0.55,109.18,49.13,0.1135,0.7441,0.04982,0.01504,S2_WeatherCTV
1033,46,Gearbox,Major Replacement,0.9,171.69,17.17,0.0012,0.9789,0.09825,0.00311,S2_WeatherCTV
213,47,Service Items,Minor Repair,0.35,38.06,24.74,0.8555,0.9482,0.01025,0.00537,S2_WeatherCTV
217,47,Sensors,Minor Repair,0.35,71.04,46.17,0.4757,0.7764,0.02615,0.0137,S2_WeatherCTV
366,47,Generator,Major Repair,0.55,97.98,44.09,0.1901,0.7981,0.04236,0.01279,S2_WeatherCTV
435,47,Blades,Minor Repair,0.35,90.12,58.58,0.2601,0.6321,0.03736,0.01958,S2_WeatherCTV
504,47,Service Items,Minor Repair,0.35,65.74,42.73,0.5422,0.8118,0.02328,0.0122,S2_WeatherCTV
559,47,Service Items,Minor Repair,0.35,50.73,32.97,0.726,0.8967,0.01578,0.00827,S2_WeatherCTV
585,47,Gearbox,Major Repair,0.55,108.54,48.84,0.1172,0.7473,0.04938,0.01491,S2_WeatherCTV
589,47,Electrical Components,Minor Repair,0.35,93.3,60.64,0.2302,0.6063,0.03936,0.02063,S2_WeatherCTV
594,47,Generator,Minor Repair,0.35,76.09,49.46,0.4138,0.7404,0.02899,0.01519,S2_WeatherCTV
683,47,Grease/Oil/Cooling Liquid,Minor Repair,0.35,152.89,99.38,0.0064,0.1791,0.08256,0.04327,S2_WeatherCTV
729,47,Pitch/Hydraulic System,Minor Repair,0.35,121.15,78.75,0.0595,0.3824,0.05824,0.03052,S2_WeatherCTV
754,47,Grease/Oil/Cooling Liquid,Minor Repair,0.35,101.38,65.9,0.164,0.5402,0.04458,0.02336,S2_WeatherCTV
786,47,Pitch/Hydraulic System,Minor Repair,0.35,84.75,55.09,0.315,0.6747,0.03407,0.01786,S2_WeatherCTV
813,47,Contactor/Circuit/Relay,Minor Repair,0.35,128.09,83.26,0.039,0.3312,0.06331,0.03318,S2_WeatherCTV
854,47,Generator,Minor Repair,0.35,86.46,56.2,0.2969,0.6613,0.03511,0.0184,S2_WeatherCTV
915,47,Pumps/Motors,Minor Repair,0.35,134.05,87.13,0.0264,0.29,0.06778,0.03552,S2_WeatherCTV
933,47,Generator,Minor Repair,0.35,68.2,44.33,0.5112,0.7957,0.0246,0.01289,S2_WeatherCTV
952,47,Hub,Minor Repair,0.35,188.02,122.21,0.0002,0.0559,0.11259,0.059,S2_WeatherCTV
1015,47,Blades,Minor Repair,0.35,140.58,91.37,0.0167,0.248,0.07279,0.03815,S2_WeatherCTV
1073,47,Blades,Minor Repair,0.35,98.37,63.94,0.187,0.5649,0.04261,0.02233,S2_WeatherCTV
1080,47,Power Supply/Converter,Minor Repair,0.35,180.8,117.52,0.0005,0.0731,0.10617,0.05564,S2_WeatherCTV
1083,47,Pitch/Hydraulic System,Minor Repair,0.35,93.09,60.51,0.2321,0.6081,0.03922,0.02056,S2_WeatherCTV
217,48,Service Items,Minor Repair,0.35,78.45,50.99,0.3859,0.723,0.03035,0.0159,S2_WeatherCTV
238,48,Electrical Components,Major Repair,0.55,50.1,22.54,0.7332,0.9587,0.01549,0.00467,S2_WeatherCTV
323,48,Tower/Foundation,Minor Repair,0.35,87.35,56.78,0.2877,0.6542,0.03565,0.01868,S2_WeatherCTV
435,48,Controls,Major Repair,0.55,103.8,46.71,0.147,0.7707,0.04618,0.01394,S2_WeatherCTV
473,48,Heaters/Coolers,Minor Repair,0.35,116.34,75.62,0.078,0.4195,0.05481,0.02872,S2_WeatherCTV
505,48,Service Items,Minor Repair,0.35,92.99,60.44,0.233,0.6088,0.03916,0.02052,S2_WeatherCTV
518,48,Generator,Minor Repair,0.35,103.45,67.24,0.1494,0.5233,0.04595,0.02408,S2_WeatherCTV
519,48,Blades,Minor Repair,0.35,120.48,78.31,0.0618,0.3875,0.05776,0.03027,S2_WeatherCTV
560,48,Service Items,Minor Repair,0.35,67.44,43.84,0.5207,0.8007,0.02419,0.01268,S2_WeatherCTV
578,48,Blades,Minor Repair,0.35,86.31,56.1,0.2985,0.6624,0.03502,0.01835,S2_WeatherCTV
605,48,Safety,Minor Repair,0.35,131.98,85.78,0.0303,0.304,0.06622,0.0347,S2_WeatherCTV
665,48,Generator,Minor Repair,0.35,88.24,57.36,0.2787,0.6471,0.0362,0.01897,S2_WeatherCTV
684,48,Pitch/Hydraulic System,Minor Repair,0.35,140.05,91.03,0.0173,0.2513,0.07238,0.03793,S2_WeatherCTV
794,48,Tower/Foundation,Minor Repair,0.35,123.78,80.45,0.0509,0.3627,0.06014,0.03152,S2_WeatherCTV
912,48,Pitch/Hydraulic System,Major Repair,0.55,123.03,55.36,0.0532,0.6714,0.0596,0.01799,S2_WeatherCTV
923,48,Gearbox,Major Replacement,0.9,183.67,18.37,0.0003,0.9751,0.10871,0.00344,S2_WeatherCTV
928,48,Yaw System,Minor Repair,0.35,142.57,92.67,0.0144,0.2359,0.07434,0.03896,S2_WeatherCTV
938,48,Sensors,Minor Repair,0.35,146.24,95.06,0.0109,0.2146,0.07724,0.04048,S2_WeatherCTV
941,48,Grease/Oil/Cooling Liquid,Minor Repair,0.35,139.44,90.64,0.0181,0.255,0.07191,0.03769,S2_WeatherCTV
944,48,Heaters/Coolers,Minor Repair,0.35,129.62,84.26,0.0354,0.3204,0.06445,0.03378,S2_WeatherCTV
975,48,Pumps/Motors,Minor Repair,0.35,161.05,104.68,0.0032,0.141,0.08926,0.04678,S2_WeatherCTV
1020,48,Blades,Minor Repair,0.35,119.1,77.42,0.0669,0.398,0.05677,0.02975,S2_WeatherCTV
137,49,Contactor/Circuit/Relay,Minor Repair,0.35,74.79,48.62,0.4295,0.7499,0.02825,0.0148,S2_WeatherCTV
222,49,Service Items,Minor Repair,0.35,38.74,25.18,0.8494,0.9459,0.01053,0.00552,S2_WeatherCTV
380,49,Safety,Minor Repair,0.35,103.09,67.01,0.1518,0.5262,0.04571,0.02396,S2_WeatherCTV
394,49,Gearbox,Minor Repair,0.35,74.05,48.13,0.4386,0.7552,0.02783,0.01458,S2_WeatherCTV
407,49,Grease/Oil/Cooling Liquid,Minor Repair,0.35,83.01,53.96,0.3339,0.6883,0.03303,0.01731,S2_WeatherCTV
505,49,Service Items,Minor Repair,0.35,66.18,43.02,0.5366,0.8089,0.02351,0.01232,S2_WeatherCTV
512,49,Pumps/Motors,Minor Repair,0.35,118.92,77.3,0.0676,0.3994,0.05664,0.02968,S2_WeatherCTV
560,49,Service Items,Minor Repair,0.35,50.02,32.51,0.7341,0.9001,0.01545,0.0081,S2_WeatherCTV
588,49,Pitch/Hydraulic System,Minor Repair,0.35,110.33,71.72,0.1071,0.4672,0.05061,0.02652,S2_WeatherCTV
620,49,Contactor/Circuit/Relay,Minor Repair,0.35,117.62,76.45,0.0727,0.4095,0.05571,0.02919,S2_WeatherCTV
624,49,Hub,Minor Repair,0.35,131.54,85.5,0.0312,0.307,0.06589,0.03453,S2_WeatherCTV
639,49,Generator,Major Repair,0.55,126.65,56.99,0.0427,0.6516,0.06225,0.01879,S2_WeatherCTV
647,49,Controls,Minor Repair,0.35,117.16,76.15,0.0746,0.4131,0.05538,0.02902,S2_WeatherCTV
666,49,Hub,Minor Repair,0.35,90.5,58.83,0.2564,0.629,0.0376,0.0197,S2_WeatherCTV
675,49,Pitch/Hydraulic System,Minor Repair,0.35,84.72,55.07,0.3154,0.675,0.03405,0.01785,S2_WeatherCTV
677,49,Sensors,Minor Repair,0.35,115.49,75.07,0.0817,0.4261,0.05421,0.02841,S2_WeatherCTV
714,49,Tower/Foundation,Major Replacement,0.9,137.74,13.77,0.0205,0.9878,0.0706,0.00223,S2_WeatherCTV
901,49,Pitch/Hydraulic System,Minor Repair,0.35,86.07,55.94,0.3011,0.6644,0.03487,0.01827,S2_WeatherCTV
934,49,Contactor/Circuit/Relay,Minor Repair,0.35,115.45,75.04,0.0819,0.4265,0.05418,0.02839,S2_WeatherCTV
939,49,Pumps/Motors,Minor Repair,0.35,138.3,89.89,0.0197,0.2622,0.07103,0.03722,S2_WeatherCTV
954,49,Power Supply/Converter,Minor Repair,0.35,146.18,95.02,0.011,0.2149,0.07719,0.04045,S2_WeatherCTV
1002,49,Blades,Minor Repair,0.35,180.71,117.46,0.0005,0.0734,0.10609,0.0556,S2_WeatherCTV
